Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-5.0006	-8.1421	-23.4914	-66.1202	-12.0872	0.1011	20.2827	47.2295	-5.1015	-6.4036	-10.3209	-7.3779	-9.1395	3.5629	68.4073	-6.8204
8.0000	-9.2377	-11.1267	-33.0480	-73.7121	-13.2289	-3.5410	16.6094	38.9031	-9.8567	-10.1463	-16.1253	-11.3365	-7.4026	-0.1837	58.3193	-1.4345
16.0000	-3.3979	-4.4345	-30.3865	-46.4950	-8.8707	1.3556	6.3263	27.0545	-1.4238	-2.1169	-5.5682	-3.3804	-8.3983	3.4210	55.5071	-4.8578
24.0000	3.3282	1.1941	-20.5388	-44.4632	4.4084	8.9242	18.4955	22.2974	6.3635	4.7883	7.0039	3.1860	-4.0146	8.0900	46.7003	3.1856
32.0000	-0.5247	-1.3855	-23.6335	-44.6927	6.5420	3.3742	8.0969	-3.3671	1.0335	1.7519	0.9666	0.9603	-5.7540	2.9300	43.0259	8.6449
40.0000	-5.9358	-8.4682	-22.5092	-44.9311	-9.4499	-7.9402	-1.0761	-16.0316	-5.6220	-5.2000	-7.5848	-5.3946	-10.8819	-5.2804	26.6730	-6.3485
48.0000	-5.5910	-10.6443	-11.9355	-57.9849	-7.8447	-7.8326	14.6880	-10.9416	-6.4983	-7.2063	-6.0352	-7.8315	0.9318	-6.5951	15.9947	-4.3682
56.0000	-7.6594	-8.1590	-17.3446	-66.0395	-11.1352	-13.7401	-35.7563	-67.2276	-6.4192	-4.1438	-9.1966	-2.9810	-16.8447	-11.0648	0.7560	-10.1502
64.0000	-7.8223	-6.1454	-21.9113	-76.6902	-17.2219	-11.9893	-50.1900	-65.6401	-4.3504	-2.7837	-7.9192	-1.7408	-27.7986	-10.6073	-24.8766	-9.2863
72.0000	-4.3002	-3.2663	-10.3509	-60.1314	19.0258	1.5189	49.2069	41.8725	-8.3604	-7.8624	-12.7984	-8.9682	7.5985	6.7715	-13.6336	19.8863
80.0000	-15.4228	-12.4121	-22.6090	-57.6142	26.2645	-15.2198	73.5887	51.2917	-26.7271	-22.6890	-42.0583	-23.2782	19.0287	4.3797	-12.0787	11.8777
88.0000	-19.6671	-16.1577	-28.4957	-83.9696	8.2941	-21.3005	36.4136	15.7055	-27.9427	-24.2389	-43.3413	-25.0489	20.8133	-4.8250	-35.3657	1.9567
96.0000	-7.9303	-3.9942	-11.2995	-66.5625	18.0566	-2.6617	35.2249	30.2893	-12.0021	-10.7183	-19.9203	-12.4987	30.4286	3.9723	-40.3484	14.4247
104.0000	-12.3202	-7.9844	-20.4477	-56.3240	-0.7021	-11.6208	9.0688	7.9294	-14.7296	-13.7997	-24.0779	-15.4470	21.2865	-4.0039	-64.4036	0.0106
112.0000	-4.5170	-0.3378	-6.0035	-69.1373	5.0022	-0.2749	10.0790	17.3752	-4.2696	-5.3799	-9.5206	-7.1422	15.7460	2.6610	-80.3258	6.5602
120.0000	14.2023	19.8652	24.9403	-65.0537	42.0562	28.5547	34.8988	50.9471	16.4336	14.2339	18.4168	12.7543	14.1923	24.2552	-65.3160	35.1962
128.0000	7.0174	11.5196	10.4470	-68.1823	19.1906	20.8059	4.2949	16.5655	11.5723	9.1470	16.8268	6.7762	21.7870	9.2970	-75.2716	33.5367
136.0000	10.3554	11.5454	10.0244	-54.9730	9.3858	22.3263	-3.1519	-1.2888	18.5850	13.5618	30.0920	9.8900	30.3780	5.1531	-85.3439	26.0763
144.0000	13.6823	13.0660	19.8102	-45.0520	18.2587	22.8846	18.3900	6.9288	19.8845	14.6612	32.2555	11.9056	17.4787	9.1777	-84.9457	26.8552
152.0000	-2.6186	-4.9629	2.5041	-58.9357	-8.7323	1.9512	7.0232	-11.5075	-0.1814	-3.8491	9.0267	-5.9518	8.3137	-9.9242	-94.5575	22.5383
160.0000	-1.5948	-1.8650	-1.6304	-58.1403	-2.1976	2.1128	7.2293	-8.0818	0.9335	-2.0373	6.1287	-4.0953	8.6960	-4.7829	-91.7133	16.3075
168.0000	0.0050	4.6374	6.7468	-66.5088	19.2664	7.7814	20.6493	23.1836	-0.5137	-1.1820	-2.2954	-2.4786	14.9811	7.0765	-80.0629	23.7723
176.0000	-1.8803	1.0922	9.1973	-54.6762	7.1263	7.0551	10.7685	22.9669	-2.2472	-3.2914	-1.2113	-4.5280	16.6026	1.1445	-63.8018	25.0074
184.0000	-0.6812	-1.9412	-0.1412	-24.8171	-9.3964	-0.8408	-0.8835	-7.3533	1.6650	-1.1017	5.2413	-2.3093	0.7613	-4.6488	-60.3231	0.9239
192.0000	-6.6275	-7.8697	-5.3168	-46.7690	-15.7372	-9.0624	-6.4508	-19.0264	-6.0322	-7.6059	-5.1354	-7.9572	-10.2179	-10.1590	-66.0257	-0.3291
200.0000	9.3512	7.0269	13.0768	-52.6354	0.7348	12.6593	-9.8622	-18.9695	15.0234	11.6754	24.1436	11.5804	-20.8050	2.9540	-35.9998	11.1986
208.0000	19.1539	14.6069	20.6022	-32.4122	16.9661	18.6910	7.7758	-22.1574	25.9232	21.7314	36.9843	21.6092	-19.8365	12.7240	-13.9189	1.5673
216.0000	1.8011	-2.4253	3.9145	-46.4373	6.5074	-2.2790	13.4324	-34.1077	2.2807	1.2055	7.2023	1.0224	-2.1824	-2.9682	-26.1544	2.3151
224.0000	-2.2952	-7.8439	-18.4011	-41.2235	-16.9365	-9.1987	-19.2289	-70.3456	2.5120	0.5432	9.8006	-0.5243	-8.1113	-13.9668	-29.5533	-9.1362
232.0000	-5.9633	-14.8142	-16.1041	-22.5250	-35.5702	-19.4150	-22.2810	-72.7272	-2.0104	-5.3289	4.1981	-6.4313	-3.8431	-21.1410	-30.1615	-31.6597
240.0000	-4.6749	-13.0152	14.3349	-41.8220	-16.0636	-12.2039	10.2492	-30.0337	-6.6105	-8.7928	-1.2024	-8.8205	9.2313	-14.2790	-19.6461	-10.9992
248.0000	5.7475	0.0541	5.1609	-60.4467	7.4575	4.7071	13.8936	-29.5184	8.1213	6.1159	16.1004	5.7979	-7.9135	0.1192	-3.4916	6.7566
256.0000	-1.2471	-6.5105	-16.9161	-46.4262	-2.0194	-8.0585	5.1524	-52.2043	1.0158	-0.0655	4.9850	-1.1765	0.7168	-7.1817	-11.8260	-8.7857
264.0000	5.4873	1.9327	12.7683	-47.7487	14.4471	2.5880	17.3678	-21.9996	5.8666	4.8191	9.3390	4.7169	5.8468	3.3628	-10.5636	-0.6705
272.0000	16.2155	13.8651	20.5467	-85.9185	28.6407	21.0783	25.0037	6.9107	20.0198	17.3072	25.4376	17.5157	-18.5038	18.9042	-0.2956	12.7141
280.0000	1.5812	-3.0283	-11.2093	-91.5155	-2.8317	0.6838	5.7962	-22.6768	5.8200	2.8884	8.2652	1.0740	5.2629	-0.1258	-7.7615	-9.2964
288.0000	-8.0530	-10.5122	-18.4340	-61.2497	-11.6881	-11.9073	-8.6952	-36.3877	-6.8207	-7.2423	-8.7970	-9.1198	27.6586	-10.2927	-10.3765	-15.6046
296.0000	-10.8461	-11.0217	-15.2659	-49.6427	-7.2365	-13.7341	-6.4718	-27.0737	-12.8718	-11.0815	-17.2696	-11.3596	11.4391	-10.1543	-8.1251	-4.3904
304.0000	-4.7625	-9.2317	-10.2563	-53.4493	-15.9004	-10.2002	-5.0086	-28.0313	-3.5002	-4.9843	-3.4342	-5.5144	-2.3696	-8.4400	-6.7958	-16.5635
312.0000	6.3655	0.3317	-3.9521	-63.1643	-5.6868	3.5429	9.4701	-9.2684	11.2307	6.9941	14.8732	5.8906	-12.4269	3.8709	1.5065	-16.6586
320.0000	-1.1759	-6.7898	-16.8852	-61.3639	-10.1467	-4.0435	1.2416	-31.5611	2.4419	0.0522	6.1436	-1.7019	5.5931	-5.9597	3.4544	-10.9099
328.0000	-3.0453	-9.1609	-14.9974	-52.2239	-23.9511	-8.1023	-24.3442	-54.4627	1.9181	-0.5518	7.1414	-1.9410	4.4280	-13.2333	-0.4088	-17.9044
336.0000	1.1890	-2.8465	-4.4752	-49.5197	-13.2231	-0.9445	-11.3833	-21.1348	4.7227	2.5236	7.6163	2.4634	-17.4029	-3.0767	3.6290	-10.1856
344.0000	-1.1303	-6.6241	-17.2324	-34.0856	-13.7273	-7.1702	-12.4597	-49.1123	2.7521	1.1700	6.6823	0.0552	1.2879	-8.6581	11.5500	-17.0659
352.0000	5.9968	-2.3498	-8.0225	-26.6349	-12.1137	-1.9165	-8.3718	-52.4779	11.9029	8.4909	20.0070	7.5540	-8.1596	-4.8257	18.6745	-22.4888
360.0000	4.1062	-2.0952	2.8057	-30.2816	-0.3956	1.4435	17.6547	-6.6985	4.7239	2.9941	9.5602	3.5222	-21.5173	0.9145	26.9516	-2.2724
368.0000	-3.8561	-7.8480	-20.6984	-19.8701	-10.6516	-8.8382	-12.3078	-46.2790	-2.0692	-1.6620	0.3425	-2.0219	-3.7134	-9.6116	27.2921	-9.0410
376.0000	0.7038	-3.3493	-17.0561	-9.4771	-15.2483	-5.8947	-27.7821	-56.4667	5.6457	4.6919	9.6469	4.3282	-9.9999	-7.8940	18.0425	-18.5355
384.0000	-0.9116	-6.2925	-6.5856	-8.5649	-10.7937	-8.0382	-4.9905	-38.4821	0.1589	-0.5118	3.8542	-0.2057	-11.5166	-7.9631	15.4232	-12.6455
392.0000	-6.3183	-9.7917	-23.8625	-1.8827	-6.6789	-17.0672	0.1062	-45.6695	-7.4805	-5.9035	-9.6947	-5.4538	-12.3390	-8.9040	17.9477	-18.0007
400.0000	-6.4377	-5.6218	-16.7895	7.6806	6.5892	-12.4797	12.1035	-10.1404	-10.3916	-7.3485	-17.5592	-6.7587	-0.2956	-1.3225	19.1212	-9.2288
408.0000	-5.1288	-5.5642	-1.9124	-9.5908	5.8423	-8.3134	6.1724	-16.1446	-8.9175	-6.2424	-11.7810	-5.4053	6.0803	-3.9377	19.7310	0.3437
416.0000	0.3100	1.0346	1.7193	-21.3751	14.2671	-5.2252	-2.9931	-34.1296	-1.9095	1.2863	-5.0497	3.7288	-24.7127	2.0276	12.5887	-0.3258
424.0000	5.0354	8.5801	7.3820	-13.9944	28.8004	2.2493	-3.1286	-31.5945	3.7036	7.4224	0.4287	9.5247	-12.5843	8.8900	7.3084	5.6005
432.0000	4.0868	2.8359	0.0631	-19.6890	9.6374	1.1974	-17.0908	-57.8201	6.6018	7.8009	11.4450	8.2628	-1.4277	-2.1113	7.9540	3.1627
440.0000	-0.2099	0.0785	5.6137	-18.0024	10.0680	-5.1856	-15.0379	-51.4883	-1.0069	1.6045	-1.0273	2.8626	2.5759	-3.3758	-0.0034	-1.0942
448.0000	-4.1169	-0.8293	5.2345	-36.7350	15.2490	-12.3528	-33.4735	-83.2204	-5.9835	-0.7849	-11.1100	0.9310	18.0838	-6.0092	-10.6314	-8.2799
456.0000	-8.7495	-10.8185	-16.7071	-34.2901	-12.8254	-21.1323	-42.5585	-106.5708	-7.6027	-4.9324	-7.0641	-4.0420	-3.1777	-19.2305	-19.6157	-16.0954
464.0000	-6.0662	-3.5706	2.1047	4.7983	5.6837	-11.6711	-7.7330	-29.6573	-9.5679	-6.5343	-14.4772	-5.7632	15.2807	-5.5305	-22.6971	-5.2355
472.0000	2.6570	10.4113	11.6281	-15.3328	37.1392	1.1246	0.2213	-13.8477	-0.5804	4.1366	-10.6092	5.4574	18.4109	12.8814	-11.8054	0.5421
480.0000	-5.7008	-2.3544	-13.4567	-10.2837	17.0657	-11.0674	2.6734	-34.9595	-8.9204	-4.8577	-15.5309	-4.4362	10.6230	-1.4010	-12.7534	-1.1980
488.0000	-12.2110	-8.7085	-2.9942	-2.9623	7.7112	-16.4829	0.2906	-26.8476	-18.2201	-13.9790	-25.2422	-14.0472	38.7895	-9.8097	-30.2055	0.4777
496.0000	-2.8455	-0.0482	6.2985	-26.0084	12.7261	-8.4554	-8.0822	-36.8089	-5.3141	-2.4834	-10.3778	-1.2752	5.7186	-1.1761	-31.7462	-4.3115
504.0000	0.9010	3.6159	10.2074	12.6608	14.7575	-2.2892	0.1836	-16.5977	-1.1572	0.7957	-3.4221	1.6173	7.3545	2.0102	-25.1288	0.9775
512.0000	4.9134	11.8466	28.8332	-14.2291	25.0667	7.5175	-13.5741	-3.7691	3.0148	6.0051	-1.3658	8.2039	-0.0362	10.0903	-27.5066	11.9791
520.0000	6.2722	12.7495	28.4277	-45.7041	30.6066	7.1191	-10.6560	-12.2350	3.8451	7.6641	-1.6404	11.6029	-34.0022	13.4350	-21.0218	14.9344
528.0000	3.6108	9.2179	26.7539	-27.4279	28.2387	6.5873	-3.6597	-3.3845	0.4473	3.9648	-3.7314	6.1397	3.0984	9.4378	-9.8368	15.5183
536.0000	2.6967	6.2880	36.5900	-17.4428	16.8533	6.9693	-9.5639	8.7106	-0.6972	1.8934	-3.7127	3.6342	22.8044	5.9356	16.9069	8.3394
544.0000	7.6035	9.4881	48.0180	-28.7359	22.3678	9.5297	-3.4106	3.4702	4.5514	6.3273	3.2465	8.8768	9.7186	9.7632	12.2612	5.6905
552.0000	3.2751	1.0613	34.1188	-7.3940	3.1335	3.8016	-2.1221	-2.8563	1.3459	1.2708	5.0279	2.3535	15.7598	-1.1317	11.8963	2.8204
560.0000	6.3753	5.5029	27.6338	-0.1526	6.6300	10.2234	-9.1577	-5.0013	7.0589	6.7866	12.7580	7.1670	17.6087	1.6256	16.4367	9.0412
568.0000	9.8407	9.2672	27.9497	10.6864	11.0963	12.2851	4.6867	15.3439	10.5398	9.3473	14.1015	9.9307	4.1150	8.8402	10.6891	2.8049
576.0000	-1.4021	-2.7724	1.6841	14.8333	-9.3576	-1.5035	-4.7478	-0.2177	-0.8276	-1.8609	1.0055	-2.8683	19.7176	-4.8283	0.1859	-5.5879
584.0000	-4.7719	-4.1175	-13.8978	11.1333	-11.5564	-4.4273	-16.0951	-13.8130	-3.5368	-3.3063	-2.9050	-4.1304	6.8657	-7.5733	-7.0134	0.0141
592.0000	-2.7324	-0.6296	-5.7814	22.3207	-8.0675	-3.3632	-18.8904	-9.2587	-2.0228	-1.4037	-3.0979	-1.3360	-1.1723	-4.0860	-12.4616	-2.4526
600.0000	3.0526	1.6406	0.1337	1.6517	-9.3153	2.1468	-22.3399	-25.9272	6.6958	5.5895	11.6615	5.8457	-14.5199	-3.4547	-3.7963	-1.5451
608.0000	13.5839	10.8188	5.9293	-2.1834	8.8093	16.3544	4.4229	-1.3225	19.0313	16.1586	27.4588	15.8377	-19.1654	9.8749	14.3371	5.8701
616.0000	11.0737	12.5005	8.1969	-13.9898	21.2136	19.0878	22.1347	43.5844	13.3013	11.7156	13.7118	10.7110	7.5514	18.0945	23.0776	8.3901
624.0000	8.1845	7.2641	-2.5807	-50.3497	8.3372	19.2665	14.0675	35.2246	12.8833	9.8761	16.8008	7.6530	11.8233	11.7043	27.1701	12.0783
632.0000	9.8092	5.5617	-9.8355	-28.5756	-0.6018	19.0916	12.2229	20.1698	17.5356	12.3577	26.9490	8.3434	27.9947	6.7852	26.0227	4.5881
640.0000	3.0074	3.2606	-12.9948	-18.5622	5.2071	7.3135	8.4176	14.7511	6.3552	4.6674	5.8958	1.9681	29.3930	6.3333	12.5928	-4.4427
648.0000	5.5056	4.9834	-20.0422	-28.8762	7.1591	10.3500	10.0011	6.5127	10.6234	8.4470	13.0713	5.9689	7.5660	7.6952	8.9319	2.8759
656.0000	12.0873	9.7019	-16.2857	-12.7365	9.5519	20.0011	14.3474	11.2519	20.1724	15.9731	28.9240	12.3052	16.6859	10.5989	17.2562	7.7870
664.0000	5.7736	7.6055	-13.6382	-20.7322	11.7029	10.0846	-3.7039	-4.4834	10.2842	9.7839	10.8118	8.1970	9.5602	8.4192	11.8930	2.5635
672.0000	3.1228	1.2520	-26.6722	-18.8585	-5.7774	5.1357	-13.3098	-28.5040	10.0595	7.9990	15.8539	5.6237	3.0517	-1.6401	6.4864	-0.4308
680.0000	-1.1623	-7.4154	-35.2442	2.3804	-24.9498	-1.1856	-7.3543	-27.2503	6.2281	1.9062	15.9454	-2.1336	17.8961	-11.7283	3.3278	-8.2169
688.0000	-9.1869	-10.6570	-35.4535	-10.7229	-28.7000	-13.3155	-22.1772	-25.2533	-5.5100	-7.0314	-7.4096	-9.2726	8.6122	-12.5975	-14.4185	-21.8013
696.0000	-3.1542	-1.6061	-35.2145	-20.5253	-15.0417	1.0095	-14.1596	4.0537	2.4230	0.4238	1.3898	-2.2482	2.0574	-1.5351	-13.5479	-4.0675
