Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-0.7212	-0.4936	-0.6472	-1.2246	0.2136	0.5395	0.5130	0.8794	-0.2598	-0.7986	-0.5307	-0.5614	0.4626	0.6711	0.3618	0.5704
8.0000	-1.3118	-0.7698	-1.5627	-1.5395	-0.9358	0.5071	-1.1497	0.1360	-0.7502	-1.0575	-1.3741	-0.8250	-0.4974	0.5577	-0.1636	0.4314
16.0000	-0.6621	-0.4143	-0.4330	-1.4178	0.5491	0.6005	0.3520	0.8765	-0.1773	-0.8796	-0.2713	-0.5591	0.8988	0.7611	0.5691	0.6697
24.0000	-0.5397	-0.4284	-0.3063	-1.2703	1.3258	0.8434	2.2261	1.9202	-0.0843	-0.7815	-0.1791	-0.4453	1.6184	1.0634	1.0303	0.9252
32.0000	-0.5465	-0.4495	-0.1938	-1.4514	1.0137	0.7037	1.5575	1.5329	0.0070	-0.9043	-0.0825	-0.5807	1.2212	0.9318	0.7994	0.8257
40.0000	-0.1906	-0.2270	0.2688	-1.1510	2.0629	0.8738	2.9403	2.2496	0.1992	-0.6533	0.3820	-0.2806	2.3148	1.1404	1.3894	1.0223
48.0000	-1.0162	-0.6692	-1.0733	-1.4629	0.2191	0.7537	0.8001	1.2241	-0.4795	-0.9666	-0.9104	-0.6716	0.6040	0.8973	0.4807	0.7445
56.0000	-0.9222	-0.6115	-0.8849	-1.4923	0.5130	0.7932	1.0362	1.3669	-0.3881	-0.9634	-0.7161	-0.6368	0.9086	0.9603	0.6402	0.8112
64.0000	-0.5240	-0.4490	-0.3729	-1.1124	1.4213	0.8909	2.8012	2.2021	-0.1103	-0.6939	-0.2682	-0.3866	1.6781	1.1088	1.0897	0.9524
72.0000	-0.4809	-0.4418	-0.2163	-1.1938	0.9048	0.6394	1.8404	1.5752	0.0085	-0.7613	-0.1492	-0.5089	1.0156	0.8460	0.7018	0.7404
80.0000	-0.7106	-0.5667	-0.6358	-1.2144	0.5366	0.6724	1.6026	1.4970	-0.2120	-0.8053	-0.5521	-0.5699	0.7089	0.8460	0.5528	0.7153
88.0000	-1.1108	-0.7684	-1.2905	-1.3420	-0.6603	0.4924	0.0008	0.6378	-0.5420	-0.9501	-1.1913	-0.7839	-0.4570	0.5832	-0.0909	0.4569
96.0000	-0.5313	-0.4153	-0.3103	-1.1908	0.5856	0.5444	1.0220	1.1147	-0.0692	-0.7579	-0.2198	-0.5129	0.7555	0.7131	0.5240	0.6243
104.0000	-0.6749	-0.5030	-0.6830	-1.0363	0.5788	0.6758	1.5722	1.4505	-0.2753	-0.6829	-0.5849	-0.4549	0.8152	0.8205	0.5932	0.6866
112.0000	-0.7382	-0.5399	-0.7160	-1.1347	-0.1569	0.4174	0.3120	0.6817	-0.2633	-0.7724	-0.6416	-0.6052	-0.0242	0.5294	0.1071	0.4402
120.0000	-0.5623	-0.4661	-0.4138	-1.0925	0.2653	0.4546	0.9226	0.9875	-0.0962	-0.7252	-0.3595	-0.5434	0.3410	0.6034	0.3121	0.5191
128.0000	-1.2589	-0.7880	-1.6085	-1.2735	-1.1511	0.4129	-0.8794	0.1505	-0.7456	-0.9204	-1.4791	-0.7794	-0.8523	0.4405	-0.3348	0.3166
136.0000	-0.8495	-0.5270	-0.8993	-1.2004	-0.2102	0.4692	-0.1866	0.4932	-0.4109	-0.7985	-0.7646	-0.5846	0.0940	0.5551	0.1432	0.4572
144.0000	-0.3445	-0.3038	-0.1153	-0.9350	0.8424	0.5262	1.4372	1.2479	0.0156	-0.5811	-0.0462	-0.3605	0.9758	0.6898	0.6357	0.6077
152.0000	-0.0103	-0.0325	0.3899	-0.7364	1.1363	0.3887	1.0076	0.8929	0.2203	-0.3988	0.4676	-0.1673	1.2874	0.5403	0.7288	0.5092
160.0000	0.0419	0.0110	0.4599	-0.7146	1.5467	0.5139	1.5347	1.2287	0.2343	-0.3624	0.5580	-0.0872	1.7678	0.6842	0.9946	0.6360
168.0000	-0.7089	-0.4381	-0.6901	-1.1113	-0.0086	0.4465	-0.0520	0.5200	-0.3125	-0.7239	-0.5630	-0.5087	0.2758	0.5390	0.2276	0.4538
176.0000	-0.1482	-0.0847	0.2745	-1.0055	1.3774	0.5641	1.0982	1.1140	0.1412	-0.5514	0.4110	-0.2285	1.6804	0.7425	0.9485	0.6852
184.0000	0.2532	0.1121	0.8221	-0.6927	2.4749	0.7246	2.8492	1.9980	0.4127	-0.3037	0.9259	0.0455	2.7234	0.9615	1.5339	0.8928
192.0000	0.3087	0.1692	0.8384	-0.5244	2.1019	0.5446	2.1871	1.5191	0.4110	-0.2057	0.9232	0.0827	2.2997	0.7377	1.2718	0.6986
200.0000	0.7328	0.4023	1.4902	-0.3006	2.9907	0.5893	3.2428	2.0013	0.7346	-0.0078	1.5471	0.3066	3.1210	0.8334	1.7049	0.8122
208.0000	0.1154	0.0689	0.4409	-0.4564	1.5749	0.4935	1.7162	1.2519	0.2022	-0.1990	0.5277	0.0396	1.7951	0.6359	1.0041	0.5853
216.0000	0.0573	0.0926	0.2846	-0.3788	1.2927	0.4281	1.0785	0.8861	0.0851	-0.1510	0.3949	0.0737	1.5868	0.5253	0.8612	0.4817
224.0000	0.5082	0.2555	1.0037	-0.1517	2.0197	0.3959	2.4067	1.4451	0.5087	0.0183	1.0238	0.2110	2.0629	0.5632	1.1405	0.5456
232.0000	0.6450	0.3021	1.2761	-0.1373	1.7300	0.1732	1.8842	1.0288	0.6887	0.0189	1.2446	0.1532	1.5992	0.3409	0.8683	0.3711
240.0000	0.7047	0.3577	1.3852	-0.1389	1.8595	0.1748	1.8322	1.0022	0.7296	0.0348	1.3650	0.1885	1.7565	0.3465	0.9379	0.3838
248.0000	0.6556	0.3684	1.3535	-0.2426	1.7370	0.1484	1.2968	0.7458	0.6945	-0.0222	1.3617	0.1553	1.6984	0.3099	0.8821	0.3566
256.0000	1.0693	0.6744	2.0416	-0.1362	2.7725	0.2383	1.8956	1.0600	0.9843	0.1364	2.0828	0.4104	2.8248	0.4465	1.4407	0.5157
264.0000	1.1229	0.5887	2.2018	-0.2121	2.9001	0.2518	2.6970	1.4691	1.1489	0.0646	2.1771	0.3094	2.7554	0.5150	1.4583	0.5804
272.0000	1.4672	0.6579	3.0036	-0.4244	3.2260	0.0969	3.1220	1.5907	1.6709	-0.0567	2.8849	0.1755	2.7495	0.4613	1.4673	0.5854
280.0000	1.8754	0.9237	3.7880	-0.5054	4.5781	0.3028	4.2399	2.2714	2.0346	-0.0085	3.7059	0.3689	4.1877	0.7633	2.2210	0.8961
288.0000	1.6380	0.9233	3.3454	-0.5707	4.6967	0.5192	3.8770	2.2684	1.6994	-0.0212	3.3834	0.4572	4.6701	0.9374	2.4537	1.0263
296.0000	2.3231	1.4265	4.3025	-0.1014	6.4818	0.7304	5.4564	3.0630	2.0680	0.4138	4.3823	1.0114	6.6192	1.1983	3.4464	1.2973
304.0000	2.8060	1.6755	4.9897	0.2499	7.4410	0.7726	6.8298	3.6714	2.4155	0.6882	5.0207	1.2871	7.4670	1.2902	3.9040	1.4044
312.0000	3.3813	2.0206	5.8970	0.5352	8.2636	0.6723	7.3871	3.7935	2.8618	0.9415	5.8890	1.5492	8.1755	1.2311	4.2359	1.4013
320.0000	4.2683	2.6380	7.1348	1.1733	10.2432	0.8186	9.1546	4.5942	3.3715	1.5000	7.1430	2.2057	10.2524	1.4311	5.2824	1.6318
328.0000	3.9219	2.5643	6.4090	1.2821	9.5159	0.8010	7.9217	3.9806	2.9114	1.5454	6.4946	2.2347	9.7777	1.3028	4.9889	1.4801
336.0000	4.0196	2.6660	6.5024	1.4266	9.5617	0.7517	7.7038	3.8100	2.9245	1.6548	6.5977	2.3390	9.8599	1.2312	5.0022	1.4223
344.0000	4.4487	2.8513	7.0547	1.8744	9.9041	0.6021	8.5191	3.9997	3.2382	1.9484	7.0534	2.5400	9.9551	1.0940	5.0536	1.3207
352.0000	4.5535	2.9420	7.1337	2.0971	9.5001	0.3753	7.7500	3.4243	3.2661	2.0834	7.1061	2.6008	9.4798	0.8167	4.7534	1.0833
360.0000	4.6304	3.0417	7.2354	2.1583	9.5780	0.3451	7.4334	3.2355	3.2792	2.1465	7.2315	2.6815	9.6249	0.7711	4.7960	1.0516
368.0000	4.5643	3.0368	7.1109	2.1829	9.0029	0.1641	6.4037	2.6096	3.2081	2.1449	7.1055	2.6321	9.0342	0.5418	4.4423	0.8496
376.0000	4.9474	3.3168	7.6476	2.4710	9.5730	0.1116	6.6120	2.6040	3.4299	2.3875	7.6423	2.8896	9.6170	0.4913	4.7032	0.8330
384.0000	4.9239	3.2903	7.5357	2.6007	9.2791	0.0276	6.4504	2.4449	3.3827	2.4465	7.5049	2.8915	9.2633	0.3796	4.5153	0.7256
392.0000	5.2246	3.4868	8.0427	2.7005	9.5965	-0.0780	6.3639	2.2978	3.6289	2.5512	7.9980	3.0035	9.5263	0.2898	4.6134	0.6785
400.0000	5.5584	3.7593	8.5582	2.8432	10.4716	0.0140	6.8225	2.5426	3.8201	2.7218	8.5544	3.2585	10.5250	0.4074	5.1043	0.8100
