Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	23.1735	-4.9356	-9.1852	-59.4904	-43.4576	-75.7545	17.1350	59.2404	-60.7881	-71.7585	42.9613	33.5959	34.4212	-27.9946	51.1288	61.4875
8.0002	-8.1539	-14.9137	-3.2239	-25.9907	10.6015	-10.5908	26.7660	63.4786	-22.6771	-14.3241	-23.2819	5.6629	25.2306	-8.7590	15.4313	39.5637
16.0004	-3.8227	-6.8791	1.5098	-29.5514	25.3379	3.1105	49.6370	67.4400	-22.7998	-12.7252	-17.7802	7.0220	25.8822	-0.2476	25.6166	44.0360
24.0006	-13.8319	-20.7042	-4.7498	-41.0180	15.8045	-1.2599	45.9975	65.5487	-41.8327	-28.7711	-25.7951	-0.6637	22.7689	-5.2251	25.6388	40.9066
32.0008	5.0040	-5.2883	1.8994	-24.6466	-2.7315	-13.6258	46.5943	71.6010	-20.1951	-14.6870	-7.2932	18.9432	28.9690	-5.3732	35.6304	51.6767
40.0010	17.5733	11.4599	10.9082	-15.9904	13.9232	3.3456	48.1856	76.5654	-3.1289	0.2105	6.1262	26.2903	33.4038	5.6083	38.3211	49.7731
48.0012	13.7898	7.3330	11.8352	-16.6370	25.2072	13.4383	41.7063	80.4558	-8.5560	-1.2949	-0.4043	20.9046	38.6710	8.9392	42.2194	53.4720
56.0014	32.9676	24.3937	24.6967	-6.6025	14.2560	9.6361	42.8062	83.3903	13.2483	15.7324	17.5982	36.8852	40.4079	14.0324	44.2824	56.6032
64.0016	40.6481	34.5689	36.1291	-1.7090	29.5126	17.4027	53.3239	84.2385	21.9026	24.1125	26.5513	39.0673	34.2913	22.1814	40.2939	46.2031
72.0018	44.8485	34.2717	35.1886	8.4101	22.0137	6.2178	55.9370	105.7877	24.8250	23.5785	29.8884	49.2368	40.8111	17.2578	48.9719	51.5117
80.0020	26.7791	14.9404	17.2910	-7.9836	5.9139	-2.1668	34.4276	95.9412	12.3259	13.1034	9.4813	38.9117	40.2434	4.2408	39.1476	44.7384
