Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-10.2524	-11.7241	-21.5064	-41.6610	-1.9853	-28.5583	7.7357	42.4369	-12.2085	-10.6205	5.6874	-19.0157	14.1547	-16.8945	-15.0677	-12.5223
8.0004	1.0143	7.1664	7.4145	3.6554	4.6037	14.4346	-4.6779	-9.3920	10.6821	19.4171	13.6594	7.6956	0.9085	20.8666	-3.0905	-5.0740
16.0008	-2.1282	1.8496	-0.4239	-57.8012	-3.6287	38.0612	-2.5997	-9.1600	-17.3471	5.9672	10.1967	-9.6206	9.2473	0.3300	-3.8888	-5.0105
24.0011	1.9832	-3.3533	-4.4312	-21.1604	-1.8697	8.4998	0.2702	-12.8007	-20.2366	11.1568	5.0463	-6.7547	0.5136	-4.8821	0.6397	1.5696
32.0015	2.3092	0.8592	0.9264	21.0127	15.1652	-19.7237	0.8180	-4.1829	-4.4411	16.0889	19.0809	7.4700	-3.1509	5.7219	-1.4220	-4.4253
40.0019	3.4912	-8.3630	-11.6959	-37.9323	-2.7981	-4.5512	7.2783	6.5755	-23.6598	1.5754	10.5645	-16.0720	5.8414	-5.0598	6.2463	10.6491
48.0023	7.2266	-19.8077	-25.0048	-40.3927	-16.6439	-22.5888	11.5333	4.4809	-29.9593	8.6756	0.3994	-30.7102	2.9153	-7.7228	8.4964	27.0336
56.0026	7.7983	-16.4490	-15.7252	-26.9962	-7.2625	-25.2409	11.7787	1.4260	-27.0773	12.3231	4.8004	-21.4109	-0.6582	-10.5133	7.6579	31.1879
64.0030	9.4839	-14.5751	-9.4559	-47.9940	-6.4722	-2.2797	12.2692	-7.7793	-32.3877	19.9649	3.5480	-20.3084	-0.9605	-21.4844	10.7227	40.8057
72.0034	6.1191	-11.1691	-7.4412	-35.8095	2.5991	-13.1527	8.3244	-7.6494	-21.7337	36.5037	21.4305	-13.8446	0.6740	-12.0056	-3.1548	25.4377
80.0038	3.0222	-9.9775	-6.5743	-33.5184	7.6923	-21.8576	7.6870	-1.7413	-24.4012	26.9052	29.5792	-12.6759	2.9155	-11.2600	-9.3841	16.8634
88.0041	3.0752	-14.6673	-6.4522	-33.0611	4.8026	-29.0511	9.0719	-6.2563	-25.8916	21.8562	15.9768	-16.0380	-0.6611	-22.3172	-6.6848	23.7357
96.0045	-0.0844	-3.9212	11.0719	-15.4443	19.0666	-23.2129	3.2264	-9.7958	-7.8321	37.1328	31.2583	2.3930	-0.3286	-10.9186	-15.9560	9.4834
