Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-9.5829	-5.8087	-0.9483	-2.7015	-28.4271	-8.7609	-15.7621	-11.8638	-3.8595	-2.8967	-10.8654	-2.6547	-51.3494	1.9447	-17.2019	-2.6331
8.0000	-2.5838	1.3964	15.8958	10.3526	-17.8910	1.3272	-16.3986	-1.7646	1.2373	10.6755	-4.5974	10.0661	-61.8107	29.1569	-5.0511	10.0745
16.0000	-1.7405	-1.6132	7.4337	5.5798	-22.7610	-1.8024	-14.3939	-2.7552	-1.1442	5.9682	-3.3870	2.9223	-59.7723	20.6518	6.4871	8.0163
24.0000	-2.2665	-2.4407	8.4801	-0.5370	-15.0119	-6.9311	-5.8234	-7.5504	-2.4484	-2.5036	-2.3016	-7.9100	-18.5231	-2.5363	8.7622	-1.0999
32.0000	0.8342	2.6001	15.8546	5.3357	6.1887	1.6108	-8.5899	1.2024	2.1755	2.5814	1.9308	-6.5082	-42.3094	7.6430	2.3150	2.2197
40.0000	5.3400	1.5489	6.6393	4.5069	-2.7556	2.2089	4.7303	3.4742	0.1972	3.8560	5.4485	-5.9680	13.1445	10.7566	20.9828	7.6052
48.0000	1.9495	0.0314	6.8859	2.6665	-11.3481	-2.0966	3.7397	-2.3136	-1.1958	2.4115	1.1878	-0.7755	21.3496	5.6925	15.3806	4.4824
56.0000	1.6477	-0.0722	11.9193	0.7854	-7.2856	-5.1259	3.4931	-5.0286	-1.4713	-1.3029	1.8276	-6.2692	20.6978	-4.6227	19.1626	0.0020
64.0000	5.8996	2.1400	10.3263	2.8134	-2.5106	-1.3262	14.2160	-0.5851	-0.5202	2.0434	5.6295	-0.9952	65.6161	-0.6263	27.3721	3.9814
72.0000	6.0676	2.5251	1.8490	5.9585	-3.2579	4.9928	7.9104	5.9479	0.9346	7.8197	4.8200	7.4223	30.1630	16.5469	18.1703	10.2306
80.0000	5.4210	-1.3006	-1.4212	-0.5361	-10.3960	-1.8555	12.6908	0.2272	-2.6647	-0.8611	5.4818	-11.6436	50.2283	0.6418	28.5597	5.2023
88.0000	2.7960	-0.1387	13.4902	0.1711	-10.2718	-6.5751	12.7860	-6.9211	-2.5671	-2.6345	3.2036	-13.0098	66.0132	-7.6192	24.4170	0.5501
96.0000	6.0504	5.6136	26.6901	9.2712	0.5441	0.2261	9.7434	-0.8672	1.8503	7.2584	5.5764	4.2121	52.2837	8.5793	25.6118	6.7683
104.0000	10.1255	10.3937	35.0458	15.1395	15.5284	7.2758	14.7386	5.9057	5.2715	12.3208	10.4454	3.0661	68.2294	18.4943	25.2700	11.6905
112.0000	5.4990	8.8995	34.1117	16.9822	5.4308	7.8026	3.6940	4.3426	5.0580	14.4312	5.2970	1.5681	24.0089	30.8120	7.2458	14.2922
120.0000	2.2729	2.0544	16.5367	7.7296	-12.2514	-0.2347	0.3408	-1.6776	0.1936	6.8900	1.2462	1.0515	9.1354	16.4626	14.3999	8.5521
128.0000	1.0344	0.6037	9.5480	-0.4939	3.7841	-3.0589	1.9833	-2.7533	-0.2132	-3.0894	2.1971	-8.8398	9.0631	-8.7852	9.5279	-2.9662
136.0000	2.1992	1.9722	9.6742	1.7331	10.2898	0.9398	-0.6625	1.6252	1.3788	-0.8749	3.7854	-9.7942	-10.0467	-2.0079	6.4842	-0.4947
144.0000	3.0463	0.3096	3.8734	1.4255	-0.4208	-0.0656	-1.1284	1.6279	-0.0438	0.7724	3.3180	-2.9788	-12.8613	2.1616	16.3849	2.3714
152.0000	-0.7245	-1.7519	0.7562	-1.5175	-1.8375	-2.4925	-9.5396	-1.0459	-0.7073	-2.6136	-0.1032	-5.2667	-49.4569	-3.1402	6.1905	-2.0372
160.0000	-3.7384	-6.3019	-7.7754	-6.7874	-17.0226	-8.1991	-9.4270	-6.7558	-4.3346	-7.6986	-3.3920	-12.6624	-44.3679	-9.9880	6.4488	-4.5943
168.0000	-4.0474	-6.6270	-7.7933	-7.7245	-19.2840	-9.6378	-5.4854	-8.6679	-5.0254	-8.7085	-3.8122	-13.4711	-22.4059	-13.1505	6.6810	-5.4591
176.0000	1.3564	0.4571	5.6620	1.4056	2.2331	0.2535	-2.9409	0.9692	0.3541	-0.2925	2.2965	-8.6088	-19.5693	1.9065	6.7133	1.1698
184.0000	1.5406	-0.6596	-0.5273	0.7725	-6.3715	0.0556	3.1152	0.4137	-1.0030	0.6175	1.5297	-6.4861	11.4022	4.9914	7.7015	3.7135
192.0000	-3.8811	-5.5831	-12.4213	-4.2648	-24.4280	-4.9462	-0.0241	-5.7242	-4.4296	-2.9941	-4.9374	-7.2433	7.0013	1.9066	-3.5815	1.2879
200.0000	-0.1064	-1.7763	-6.6844	-1.0754	-7.4596	0.2316	3.0111	0.2480	-1.4753	-0.6335	-0.1502	-7.3727	11.6471	4.0089	-0.7763	2.6662
208.0000	0.0302	0.1566	-3.8999	-2.6127	6.6452	0.7056	9.1444	0.2476	-0.1601	-3.3133	1.0348	-8.6084	41.0576	-7.2094	-7.3355	-2.4498
216.0000	-3.7572	-2.7726	-6.6675	-5.2905	-6.2544	-3.8164	7.7653	-5.6223	-2.5446	-6.0596	-3.2014	-12.3715	44.4517	-10.0978	-13.6572	-4.3085
224.0000	-0.3407	-1.6083	-3.4780	-3.6826	-4.4232	-2.9490	11.4845	-3.5905	-2.2171	-4.5816	0.2491	-12.1350	56.3691	-8.5932	0.0613	-1.9130
232.0000	5.7944	5.0313	4.6248	3.7647	19.1285	6.8147	12.5281	7.3877	3.1866	3.5910	6.5612	1.6871	48.8071	2.4587	5.0736	3.0346
240.0000	10.5640	9.0442	10.7308	12.2050	23.6471	14.6321	11.0083	15.6782	6.2818	13.2527	10.5850	10.5162	33.5673	24.2402	12.6324	13.1606
248.0000	3.6066	3.4694	10.4170	4.9355	4.9289	2.7197	6.4095	2.2690	1.6888	4.3077	3.5884	1.7721	29.6251	6.4027	8.4511	4.2360
256.0000	-3.2583	0.5820	15.0689	-0.2271	-1.5876	-6.6037	-2.4993	-8.7239	-0.2651	-2.4426	-3.2521	3.0163	5.8866	-11.7356	-1.5328	-6.4895
264.0000	1.2338	3.7988	16.2784	4.1421	10.6050	0.3253	-2.5533	-0.2882	2.5817	2.5280	1.5298	6.8290	-7.6561	-1.4202	4.0691	-1.4029
272.0000	-0.5007	-0.6513	-0.0246	-2.9820	6.0926	-2.1414	-3.2963	-1.0071	-0.0901	-4.0335	0.3855	-2.7303	-18.7644	-10.8095	2.0646	-5.2191
280.0000	-1.1587	-4.4356	-8.9203	-8.4126	-4.7728	-7.7555	-3.1835	-4.9113	-3.1482	-8.3202	-0.9906	-0.3877	-17.9218	-21.3418	13.9247	-8.6680
288.0000	3.7221	0.2826	-0.5653	-3.1284	8.6824	-2.3076	2.7407	0.9298	-0.0551	-3.0104	3.9887	6.4577	4.0246	-15.0980	21.6276	-4.7712
296.0000	0.7766	1.8516	7.7222	0.9110	9.6235	-0.0843	-2.5978	0.2958	1.5070	-0.3274	1.4168	2.0652	-13.1563	-5.0257	2.9755	-2.7651
304.0000	-0.8410	1.2969	10.4226	2.8910	0.9583	-0.7643	-7.2008	-1.4908	1.1082	1.7901	-0.8503	3.0965	-28.8050	2.5513	0.0367	-0.2342
312.0000	0.3953	3.7628	9.0468	3.9465	14.3512	3.7949	-4.3500	3.0796	3.3839	3.3797	0.7390	7.7856	-19.7780	3.0101	-7.6306	-0.5285
320.0000	-2.3740	1.7443	4.0276	2.5717	6.7184	2.9094	-6.3241	1.1964	2.1408	2.2192	-2.1547	2.8466	-25.4071	5.5142	-17.5243	-0.2357
328.0000	-2.0301	-2.6917	-5.0831	-2.3894	-10.5979	-3.0586	-1.9961	-3.1468	-2.0090	-1.8562	-2.5346	-1.5011	-5.7677	-1.3148	-0.3873	-0.6516
336.0000	0.7683	-0.5292	-8.6574	-3.2752	7.2485	0.8582	0.9525	2.5450	0.1544	-2.2694	1.0118	3.2879	-2.9264	-7.4176	0.5616	-3.1077
344.0000	-0.6446	-0.2030	-9.6542	-2.9174	14.5463	3.4911	-6.4619	5.1476	1.5205	-2.5544	0.4816	-0.6976	-42.2745	-4.7496	-11.0633	-3.8945
352.0000	-3.6285	-6.1335	-20.7912	-9.4629	-5.5284	-3.7859	-7.1162	-1.4619	-3.2018	-8.7008	-2.9375	-9.4484	-42.0357	-12.7438	-5.6656	-6.4465
360.0000	-4.4863	-6.3903	-20.2559	-9.0492	-10.1135	-4.4867	-6.1316	-3.0253	-3.6404	-8.0287	-4.2393	-8.2885	-32.5430	-10.8837	-7.9742	-5.6939
368.0000	-3.4564	-2.1681	-4.3042	-3.5744	-0.9508	-2.1156	-3.8643	-2.6195	-1.0243	-4.4833	-2.6629	-8.5185	-16.4732	-6.1831	-11.6593	-4.1185
376.0000	-0.3101	-0.4559	0.4304	-1.4422	-1.8170	-2.1888	3.3456	-2.4072	-0.7870	-1.6375	-0.3785	-0.2398	19.1503	-5.4441	2.0534	-1.8632
