Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-0.1057	0.1116	0.4390	-14.0053	0.2412	-8.0764	-52.3592	-3.4545	-0.9143	-39.0160	-1.9123	-2.4902	-0.6281	-2.4496	1.9202	14.3355
8.0001	-0.8361	-0.0098	-0.2372	-3.1276	-0.4554	4.7574	50.4188	1.7828	1.0061	20.8678	0.9143	-1.9477	0.4353	2.0767	-0.0770	5.2444
16.0001	0.5007	0.0822	0.0006	-9.8518	0.0859	0.3305	-11.9194	-0.6232	0.1246	20.8407	0.4591	-0.8052	0.7836	-0.2745	-0.4766	-1.2812
24.0002	-0.8810	0.1033	0.1557	-5.8838	-0.1895	-2.3178	1.0585	-1.0513	0.0938	-14.9233	-0.6971	-3.1019	-0.2226	-0.1737	1.3103	13.9512
32.0002	0.0140	0.0037	-0.2111	-5.0316	-0.2588	4.1349	29.9944	1.1693	0.7953	30.5304	1.1935	-1.3396	0.8633	1.3451	-0.6763	-0.5276
40.0003	-0.0626	0.0133	0.1384	-7.6802	0.0875	-2.7775	-12.7122	-1.3250	-0.1549	-11.8267	-0.4532	-2.1886	-0.0682	-0.7921	0.7727	7.5327
48.0003	-0.9543	-0.0680	-0.0986	-1.8163	-0.2592	1.5450	33.7894	0.6762	0.6042	0.1351	0.3988	-2.7730	-0.0420	1.0225	0.4416	8.0863
56.0004	0.1838	-0.1056	-0.0660	-5.7046	0.0523	0.3087	3.9569	-0.3384	0.2736	11.8501	0.8718	-2.2676	0.4956	-0.1966	-0.4531	-0.2924
64.0004	-0.4225	-0.0886	0.1334	-4.2442	0.1116	-3.3598	-2.8747	-1.2495	-0.1178	-24.1798	-0.4703	-3.2203	-0.4312	-0.7752	1.1052	10.3889
72.0005	-0.4135	-0.1815	-0.2897	-0.9079	-0.1576	4.5829	51.0672	2.1623	0.7579	10.4806	0.8684	-0.6113	0.0496	1.8925	-0.2209	0.5671
80.0005	-0.3971	-0.1370	-0.0532	-3.3592	-0.0416	0.1260	17.0793	0.3242	0.1432	-10.0865	-0.0379	-1.1616	-0.3430	0.3412	0.4493	4.2880
88.0006	-0.8347	-0.0037	-0.0270	0.2474	-0.2008	0.6035	24.8984	0.3440	0.4380	-4.8204	0.0644	-2.4119	-0.1141	0.7475	0.6568	8.7883
96.0006	0.1419	0.0237	-0.1271	-2.0758	-0.0141	2.6465	20.9652	0.8145	0.5222	17.7633	0.6783	-0.8538	0.5662	0.9533	-0.2753	0.6081
104.0007	-0.2916	-0.0086	0.0788	-2.6499	0.0014	-1.6150	4.9181	-0.5305	0.0361	-15.2283	-0.4250	-2.0733	-0.2458	-0.1159	0.9505	8.8321
112.0007	-0.2274	-0.0533	-0.0785	-0.2893	-0.1383	1.1697	19.2418	0.4438	0.3770	3.8562	0.4496	-1.5610	0.1443	0.5638	0.0528	2.9052
120.0008	0.0352	-0.0544	0.0521	-2.2558	0.1041	-1.5104	-4.9872	-0.6331	-0.0924	-8.1010	-0.0825	-1.2566	-0.0918	-0.4965	0.2927	2.7368
