Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	8.2355	-3.8323	-0.5840	8.9623	13.1295	10.2139	16.7123	11.3814	11.8637	15.4808	5.7878	-71.9614	-24.8177	8.6528	11.3561	7.6794
8.0000	-0.5628	-5.5553	-6.2723	0.7278	-0.3291	0.3765	2.7637	-3.5747	-0.3484	10.5404	5.5690	-29.8236	-10.1565	3.1083	1.6583	3.9182
16.0001	0.2668	-7.7775	-13.2542	4.6597	-16.7805	0.7678	-0.0195	-0.3530	-12.4864	-2.0969	-8.8326	-44.6526	-11.2284	-16.5729	-8.5544	-11.1922
24.0001	3.3406	1.8819	-7.8920	12.3018	-2.6302	9.0032	5.9303	7.6465	0.2229	8.7058	0.7477	-16.7233	-6.6196	-5.3413	-1.8757	-1.4610
32.0002	-4.3672	-4.6001	-5.5431	2.7062	12.4708	6.6642	2.6249	-9.2013	-5.8167	10.6948	1.3988	-23.3378	-9.5822	4.9828	-4.3153	-0.3556
40.0002	-4.0988	-2.8449	-7.1725	13.1098	9.2336	7.3553	5.1001	-7.8793	-14.8740	15.0086	-0.9335	-31.0896	-12.8025	-2.9490	-1.2481	-4.0616
48.0003	4.7453	4.5461	0.5726	12.1518	8.6479	13.0447	13.1543	16.6151	-3.5007	18.3785	3.0157	-11.8607	-7.3106	8.4702	12.9082	11.7103
56.0003	-1.5797	-2.3764	-2.3136	7.5891	3.4999	-0.3596	7.9470	5.6436	-9.8523	5.3101	-5.3700	-29.7250	-10.8345	5.7998	6.2270	12.4864
64.0004	-0.7262	-0.6801	-8.7645	10.0443	-7.4696	-4.0380	0.2358	-4.8711	-13.8621	11.6697	-7.6551	-2.7626	-1.9959	-6.4259	2.4836	7.4974
72.0004	4.3356	-2.1401	-10.5931	3.6244	-10.0459	-0.6414	1.5364	1.9015	-11.7206	17.1225	-8.3227	-4.0663	-1.1989	-0.5930	5.0392	8.5908
80.0005	-1.1857	-3.8740	-13.3226	1.9680	1.4575	-8.3191	0.2003	-4.6421	-18.6240	-1.5690	-13.0876	-19.1580	-3.9515	-4.1544	-4.8660	-0.3404
88.0005	4.0825	3.0151	-5.5759	4.8503	10.3891	1.0270	5.5841	4.4134	-7.4292	4.6536	-2.3530	-6.0652	-2.2002	3.4208	2.4548	4.7208
96.0006	8.6343	0.8856	0.0189	6.5275	4.9614	8.0854	7.7873	6.5607	-4.3836	15.5198	-0.9381	-22.4824	-8.7358	11.7458	5.7023	5.8130
104.0006	9.0622	3.8206	5.1980	5.7901	13.5349	9.7687	6.2306	5.1445	-6.0673	10.8085	-3.6202	-5.1419	-2.6115	5.3263	0.6580	-1.5884
112.0006	5.6054	6.1998	8.9698	6.9588	10.8526	14.3219	11.8434	17.1673	7.5377	16.6805	8.5130	-0.0751	-4.4333	19.5292	15.5509	12.5742
120.0007	-4.6603	-1.5131	-0.1348	2.6434	-11.5581	8.8573	1.0867	1.4127	-3.5704	8.4214	0.3175	-7.1402	-6.0847	19.4734	10.0140	8.8985
128.0007	5.6773	3.0068	3.5935	0.0646	4.1172	19.6287	3.7705	8.6875	-10.2456	8.1216	-7.3229	7.5858	1.2191	8.1619	2.2204	-0.6817
136.0008	9.3185	5.3672	9.6036	9.4962	16.4172	18.3067	15.6074	24.1753	3.2073	26.8088	5.6661	-2.6062	-4.8491	19.0371	9.0112	10.5284
144.0008	-3.6331	-0.8957	6.4282	5.6548	2.1157	-1.4530	0.9224	-0.3055	0.1125	11.2373	2.0410	4.7991	-1.5062	14.4205	-4.3190	5.7993
152.0009	2.9189	4.1655	10.8450	5.2168	2.8855	5.5828	2.5091	3.5940	-1.0074	-3.0778	0.1157	1.7227	-1.0711	5.0119	0.4093	5.8082
160.0009	2.1061	3.5010	8.4899	7.8890	-0.5243	3.4375	5.1312	4.2319	-2.6073	6.0896	9.2994	-7.2810	-4.9889	4.4166	10.7789	10.2633
168.0010	-7.3996	-4.1044	6.0371	-3.6516	1.3706	-3.4908	-3.2687	-10.0918	-8.8365	-2.6000	3.4630	-3.8421	-1.5263	-2.3732	0.4876	-0.9849
176.0010	-3.7370	-1.9684	8.9106	-1.4799	4.7110	7.5299	5.6616	9.3468	-6.2198	-10.0928	-4.1964	-21.0354	-6.5574	0.4187	5.3114	0.7697
184.0011	2.6876	1.8919	12.4655	4.0610	2.1241	9.1810	9.1799	17.2378	-3.3048	-0.2799	0.3183	-16.4655	-6.4371	7.9917	9.6239	6.6800
192.0011	12.0351	9.5051	20.0954	10.6870	23.4902	12.4445	17.0168	18.6303	10.2392	8.7202	14.6499	-20.0377	-10.3962	17.2222	17.2331	15.6671
200.0012	6.3925	7.3849	5.7427	10.3642	14.1163	4.5327	13.7713	13.6636	10.4314	4.6677	12.1673	-22.0616	-10.6804	16.3399	18.2142	18.3470
208.0012	5.9020	-1.3996	-0.2913	-0.8948	-6.4103	-2.4608	-0.8484	0.3422	-4.4864	-4.3986	-4.8767	-14.8687	-2.8986	2.6404	-4.9019	1.5155
216.0012	26.7850	11.1934	24.1889	15.2143	19.0360	17.4743	16.7009	18.5490	9.1536	8.6263	8.1954	-34.8746	-13.2837	13.2249	5.6123	11.8625
224.0013	14.4056	8.1804	20.0421	13.4558	14.7750	8.8488	15.1957	15.7092	10.2331	17.6201	15.2834	-19.0337	-10.4282	16.5361	15.9612	19.7509
232.0013	-4.7542	-8.6481	7.7722	-7.0642	-0.1987	-11.2979	-1.5252	-3.8038	-7.8575	0.0858	-1.7391	-15.1557	-2.6014	-5.0880	-1.3182	-1.5389
240.0014	5.3815	-0.3090	15.0382	2.3625	13.8631	-1.1704	6.6028	0.8709	0.1949	-4.3419	5.8020	-34.8971	-10.4967	-3.8001	5.1897	-1.1869
248.0014	7.0196	-0.5214	6.2728	0.0238	1.3274	2.2234	0.6237	-4.2449	4.0165	3.1359	10.0516	-19.5551	-6.1438	1.6186	-1.2607	-1.7927
256.0015	8.2399	-5.9159	2.8237	-5.1988	-5.5207	-0.5821	-1.6111	-1.6456	3.0567	6.4019	2.2678	-21.4763	-4.1833	-2.3902	-9.7041	-6.5691
264.0015	10.1300	0.7914	9.6205	2.5042	6.3036	0.3889	7.2461	6.4013	10.0947	11.1679	10.0535	-21.0650	-7.0732	2.3757	8.6813	5.9676
272.0016	4.6652	1.9670	6.2589	4.9752	6.6519	0.8561	5.2140	3.5245	3.0313	6.5701	9.4539	-12.2298	-5.0506	3.2606	3.4756	4.2392
280.0016	9.2945	6.8319	11.5606	13.6156	13.1164	4.1612	9.4022	9.2958	0.3950	4.9120	8.8960	-15.8960	-6.9136	4.5223	0.2156	3.0197
288.0017	10.8899	8.7130	20.3703	13.8146	9.0414	2.2097	10.6743	12.2067	5.0059	8.6712	16.2486	-10.5943	-6.2908	6.3972	12.3119	9.5226
296.0017	13.2941	9.5685	25.0896	13.8063	5.4801	4.8423	12.5335	18.7659	9.6712	6.3852	15.1525	-12.6030	-6.8174	6.6535	15.6909	12.1830
304.0018	16.4159	13.8539	27.7755	14.8382	21.8686	7.0574	15.0470	13.8547	17.4100	9.1968	15.5767	-5.7791	-6.3224	9.2630	22.6485	17.2078
312.0018	11.0492	11.1140	26.7817	11.0860	26.0820	8.7663	10.5016	0.1622	13.8684	9.3230	16.5348	-3.9502	-6.4799	8.3449	19.8550	12.6075
320.0018	9.7071	13.9358	26.4875	21.4323	17.7458	16.7734	17.2631	16.5256	12.2477	12.4339	18.0233	-10.5431	-10.9533	15.2811	24.1440	19.6331
328.0019	-3.4901	5.2436	12.2138	9.9391	4.0712	5.0673	11.1413	15.5631	2.5277	8.6284	7.9703	1.7948	-4.5001	11.5333	23.0548	22.2805
336.0019	-7.9862	-5.1467	3.8173	-5.4733	1.0143	2.5182	1.7204	7.7159	-13.8478	-10.4525	-9.2105	-9.6803	-2.1766	6.6358	-5.2709	4.0278
344.0020	5.6608	0.9797	9.7270	2.9033	0.6116	11.2346	9.4211	20.7769	-1.5694	2.4562	0.7340	-20.9607	-8.4753	28.9756	-0.9190	13.4889
352.0020	-8.1233	-12.8967	-9.1970	-13.8472	-27.8212	-13.2671	-10.2426	-9.1342	-5.8558	2.7065	-2.0496	-8.5303	-0.7214	11.0676	-2.5338	2.9284
360.0021	-11.2471	-16.2510	-13.3060	-15.6155	-21.7803	-15.3812	-19.6464	-28.3434	-19.0878	-22.7991	-18.0998	-19.2239	0.9628	-22.2325	-27.2969	-27.9064
368.0021	5.5617	2.7206	13.8107	10.9639	10.7528	1.5376	4.5776	-1.2117	4.3338	-0.5768	0.6948	-21.1016	-7.7988	-4.2486	-2.4465	-5.5978
376.0022	-3.3438	0.2937	19.9657	3.8658	-1.6488	-15.1050	-0.7821	-3.2844	4.8002	0.5612	4.4119	8.2565	1.7549	-8.3691	11.1446	3.0100
384.0022	-2.6472	2.4527	25.6608	-1.8374	-1.5060	-12.7704	-7.0250	-8.5890	-3.1843	-22.8007	-3.7732	19.3770	8.3360	-21.7539	1.7729	-8.0865
392.0023	0.7127	7.3202	30.6947	3.2823	10.7479	-3.0485	1.7495	-2.6023	10.5094	-10.5675	6.8906	13.7441	2.0077	-4.6055	17.3556	5.9677
400.0023	-8.9234	2.5324	17.3092	-4.7142	-0.7448	-10.4425	-4.8935	-5.4183	-0.4795	-22.8309	-5.9702	21.0899	6.6017	-2.4802	12.7217	1.9701
408.0024	5.6367	11.7254	18.4560	4.3290	3.3002	1.4643	0.6544	6.4031	-1.2205	-16.6574	-8.9073	28.4436	7.8717	7.8602	9.7906	6.4589
416.0024	11.5113	9.4202	14.7288	4.2461	-9.1861	-3.1301	-2.8793	-0.2575	11.0666	12.8588	8.5737	41.1472	10.4645	9.2899	10.9230	13.6042
424.0024	7.3008	3.0617	2.7709	-9.7826	-24.7187	-13.1965	-19.2970	-15.5794	3.2204	-7.1438	2.8387	57.6054	22.3956	-16.2124	-14.8548	-10.3486
432.0025	22.1455	13.8141	12.0582	1.1516	-3.0890	3.4003	-9.0436	-4.6450	13.8399	-4.2984	8.0401	50.1334	17.7753	-7.0576	-16.9371	-9.7553
440.0025	12.2120	7.6703	16.6556	1.7949	-3.6045	-1.1238	-7.1098	-5.5262	19.9440	8.3206	13.7264	41.0552	11.6386	7.4695	-11.6395	-1.1742
448.0026	-9.8060	-4.1579	14.8804	-10.0579	-10.3711	-10.5680	-11.5557	-3.9215	1.9555	-14.5708	-4.7203	34.3911	12.7577	-0.3112	-16.8122	-8.3584
456.0026	-10.0905	-3.7797	18.4999	-9.0412	-1.7699	-9.2261	-6.0824	0.6858	-0.2023	-19.5408	-9.5752	19.9980	8.3859	-4.4860	-7.7308	-5.8206
464.0027	-9.1138	-5.7219	22.5850	-11.3439	-8.4879	-16.3515	-13.2411	-14.9391	2.9180	-27.7499	-9.9805	12.9063	7.0761	-9.6296	-10.3613	-10.3496
472.0027	1.1988	0.8423	33.5859	-5.4871	-1.4152	-7.6852	-6.3247	-4.8702	9.4331	-26.5201	-7.7381	6.6849	3.5190	0.5734	-4.5224	-3.9112
480.0028	4.8264	0.7701	26.3626	-6.8642	0.8307	-9.9729	0.0113	4.9493	19.5816	-4.2795	5.0005	9.4485	3.3326	7.9292	8.6513	7.6628
488.0028	-12.7125	-13.8981	11.0362	-23.6091	-11.8549	-27.3057	-13.6154	-11.0798	8.9793	-18.4819	-3.4998	9.8318	8.8162	-10.9814	-9.1173	-8.6820
496.0029	-14.3671	-12.1632	20.9991	-20.8630	-6.7677	-17.9892	-11.4233	-5.7557	0.5300	-37.6496	-16.1644	0.4078	6.3428	-15.5013	-14.4997	-13.5873
504.0029	-14.7989	-11.2424	24.5369	-20.2982	-18.6576	-15.6784	-13.2774	-5.8131	1.2724	-40.3238	-17.7546	2.3754	5.8514	-10.2689	-7.1638	-10.2916
512.0030	-17.1113	-13.4812	27.1577	-17.9404	-20.5956	-18.0281	-14.1763	-9.1700	0.6821	-39.5148	-17.5778	-7.2582	2.2916	-8.1387	-10.0347	-14.2797
520.0030	-3.0879	-0.5746	40.2425	-2.3656	7.5373	-6.0026	3.4353	7.3499	15.3738	-25.6714	-1.5529	-18.3183	-6.1594	7.4520	5.7066	2.8087
528.0031	-6.4428	-3.6930	30.3810	-11.4436	-0.5032	-10.2876	-2.2600	0.2332	16.2651	-29.2333	-0.8328	-11.1465	-2.5847	6.2130	6.4856	5.4614
536.0031	-6.4705	-6.0035	28.0563	-10.6950	-8.8598	-5.4767	-7.2422	-1.8827	3.6081	-30.1907	-15.4232	-3.3075	1.5187	-2.0990	-8.1555	-5.5724
544.0031	1.0272	6.1744	32.7273	5.6262	-1.6458	-3.9344	-2.2725	2.1047	16.9554	-11.8027	-6.7193	25.2568	5.3392	10.1895	1.4251	4.9260
552.0032	-20.4496	-3.1836	12.7472	-9.4318	-26.1309	-30.4919	-24.9070	-23.0979	8.1236	-29.3093	-17.9175	67.5144	22.9021	-5.9832	-13.4364	-11.4574
560.0032	-17.4742	-2.6679	16.7349	-11.2168	-27.4198	-20.3702	-26.4719	-15.5788	-14.3683	-42.8098	-33.1424	73.2101	28.6955	-23.2458	-28.3491	-27.6818
568.0033	-0.5613	9.5929	27.2638	4.3422	-7.1368	-1.5828	-8.0102	-3.6934	7.6323	-18.6800	-8.5985	47.7802	13.2084	1.2508	0.5184	-2.0170
576.0033	-15.0994	-2.0261	3.3711	-8.1584	-15.5612	-16.9134	-15.5243	-20.3058	13.1373	-20.3514	-6.1648	33.6943	10.3837	-1.8629	1.9559	-4.4310
584.0034	-11.3111	-4.0091	-11.5121	-10.8450	-13.3405	-7.8100	-6.7413	4.2214	-0.4342	-19.5612	-12.2100	17.9412	9.4846	-10.5392	-3.7650	-10.5772
592.0034	-6.8299	-2.2042	-25.9905	-1.2773	-6.5301	1.3720	5.6428	15.0296	4.6137	4.1097	-0.2763	-7.3093	-2.1823	3.5250	8.7565	4.6082
600.0035	-12.6576	-9.6230	-45.5742	-5.5685	-11.1436	-8.8187	-4.3368	-5.8396	-7.3868	0.3494	-9.6412	-13.2346	-0.6651	-14.7886	-6.7351	-10.6454
608.0035	8.5280	3.6843	-41.7230	5.6298	0.1785	7.4263	7.9088	10.1319	1.7180	11.4197	5.5013	-19.8137	-4.7931	-7.9210	4.2899	-0.7165
616.0036	4.4993	6.1291	-52.3461	6.2082	-3.1656	9.6006	9.7460	7.1764	18.0436	26.2672	23.4148	-12.0740	-7.7079	15.4046	22.5325	20.4332
624.0036	-18.2156	-11.2506	-72.4673	-16.7005	-21.4947	-9.7210	-12.2059	-13.4325	-14.8223	-2.8146	-8.5717	8.5101	8.0469	-16.9676	-9.0713	-9.3113
632.0037	-6.4425	-8.0101	-62.0563	-9.2229	-10.4681	-0.2398	-3.6704	-1.8108	-19.3880	1.9144	-11.0408	-8.6324	3.4722	-25.4242	-11.5032	-12.6714
640.0037	0.9780	-0.3640	-50.3536	0.0587	10.3682	7.9499	8.1216	3.5226	-1.0357	22.1867	6.2216	-13.3889	-4.1054	-4.4054	7.6509	6.3177
648.0037	-4.7934	-1.8419	-47.9701	-10.2515	12.8910	-0.1580	2.8872	2.0956	-12.7505	-0.7615	-4.2279	-1.9476	3.1592	-8.2908	0.9113	-0.9013
656.0038	-1.2582	0.2862	-38.3196	-4.0146	7.6234	2.3710	4.2113	3.1104	-7.5130	0.3511	1.0266	-9.5864	-0.9539	-5.3490	3.1503	3.1378
664.0038	-4.6217	-3.7768	-38.2394	-3.5176	2.8087	-0.1600	3.5077	1.1919	-3.4625	14.1546	3.4720	-6.4558	-1.1412	-6.1507	4.0735	6.5658
672.0039	-11.7830	-12.0050	-47.5530	-10.7903	-7.1706	-9.5541	-2.3052	-1.8184	-16.4211	2.0518	-10.2915	-16.2215	-0.1082	-14.8180	-7.8142	-3.8931
680.0039	-10.2061	-12.4605	-43.8257	-4.6640	-12.2114	-6.1975	-6.3218	-14.5107	-12.6483	0.4477	-9.6052	-31.0743	-6.3990	-12.6870	-16.1499	-9.6794
688.0040	-4.4235	-7.9634	-32.9070	-1.3096	1.6189	1.8076	-0.9845	-8.8220	-9.9559	6.4067	-5.9357	-27.0312	-6.4182	-10.5880	-13.5419	-9.7299
696.0040	3.1498	-3.5600	-27.4508	1.9446	9.4856	7.4011	6.2566	2.5572	-3.5917	15.9737	-1.2713	-26.9668	-7.6714	-2.6613	-5.3469	-3.9770
704.0041	4.7389	-3.7387	-26.5514	3.0493	2.3681	4.3775	0.3648	-6.0827	5.8208	21.3589	1.6438	-14.8234	-4.4893	-1.5897	-13.2167	-7.1143
