Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-28.5672	-10.4465	2.4919	-21.2532	-1.1985	-15.5418	-9.3545	-5.3427	-6.0047	-9.8087	-3.0066	-6.7845	4.1057	-0.5498	10.1004	2.1750
8.0000	-13.2120	-16.6582	-3.1910	-5.8176	-1.0746	-3.0026	-9.9187	-8.8729	-9.8109	-16.2187	-13.7176	-11.3427	-2.3623	1.9000	1.2358	3.4951
16.0000	-5.0649	0.8239	-2.5866	-5.7745	7.3833	2.8828	8.0327	-1.4922	-2.3427	6.9463	-3.0557	1.8764	2.3428	-0.0087	11.8268	5.6691
24.0000	23.1992	5.7530	6.3421	-16.4022	-0.6813	-11.0568	-3.4869	-6.9345	-3.5107	53.9447	-11.5539	27.6653	3.3765	-4.7325	22.8848	-7.6589
32.0000	28.5203	2.7410	7.3530	-16.1177	-2.6999	-28.9197	-13.4310	-12.4945	-4.4407	51.6074	-20.4311	32.3680	0.0878	-8.3796	20.7377	-10.7852
40.0000	36.0886	8.1351	8.0805	-8.7629	-3.7115	4.0457	-12.8468	-16.0728	-10.5792	47.6595	-31.7100	36.5760	0.1532	-3.9871	19.4903	-6.5879
48.0000	23.0545	-5.6093	6.9231	-12.0444	-8.2326	-5.3485	-26.4132	-20.8183	-13.5943	44.1952	-32.8826	29.4700	0.1160	-8.8265	20.1950	-10.1349
56.0000	27.5654	-2.3964	10.8725	1.7692	-9.8577	-14.1965	-4.8432	-4.7941	-16.0742	36.5322	-37.8107	21.1082	-4.8321	-11.0202	16.8784	-4.1435
64.0000	35.3277	11.4969	6.3126	12.7058	-7.4229	14.5461	-12.9079	-14.5048	-13.1081	38.8818	-36.9528	22.9932	-5.9115	-2.7226	6.5651	-0.7241
72.0000	32.2497	8.9370	4.7881	10.0850	-9.5698	-4.4154	-28.5970	-20.2589	-7.1075	45.9061	-29.3481	21.8527	-7.1106	-3.8380	-1.3592	-7.0177
80.0000	32.2930	13.0257	8.4156	13.2375	-5.4206	-11.8209	-4.7671	-3.8468	-6.5187	47.6055	-30.6555	20.0166	-8.4769	-0.3698	-5.1371	-1.2446
88.0000	19.6444	11.3315	3.4171	8.2299	-0.9133	7.7345	-11.3938	-11.6401	-6.5571	43.4821	-27.2335	17.0926	-5.0380	4.9682	-6.0204	1.8836
96.0000	17.3126	13.2677	6.6081	6.6274	-13.4624	-0.5272	-34.9534	-24.7600	-8.6568	42.4193	-25.7561	7.7206	-7.9007	1.3371	-11.1102	-0.7897
