Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	9.9524	-0.3095	3.1510	-7.7455	7.9471	14.0149	32.5482	30.6689	-4.8438	-1.2720	-8.3647	4.2800	-0.2434	8.4294	31.3813	42.7366
8.0002	18.1601	17.7346	29.8670	41.1544	40.0540	7.8498	-46.4072	-54.5793	5.5919	-36.1313	10.9712	18.4932	-29.8198	39.7533	35.8567	82.1557
16.0004	1.8110	-12.7535	-13.7177	-8.3047	-8.7693	-27.6163	-4.8531	-19.5532	-8.0345	-30.1023	-13.9557	-22.7487	-3.3108	-3.3057	8.2048	0.1810
24.0005	24.5328	-0.0863	23.5830	29.7283	2.1860	-3.7964	-2.6674	-14.6498	-22.8549	-37.8933	-16.1050	8.3606	-21.9203	-19.9279	50.7594	90.8204
32.0007	7.9178	16.7656	30.6287	54.8268	37.3615	-18.1731	-29.4397	-27.7443	15.2435	-11.1196	32.6103	26.8087	-15.7240	27.0036	7.6181	25.9127
40.0009	6.0967	-17.0729	-23.8149	-24.9614	-14.1181	-27.0720	14.4942	11.7251	-12.7115	-19.7501	-8.4636	-29.0313	2.4254	-2.0308	14.2444	22.9654
48.0011	17.0657	-9.1621	2.2502	-14.0257	-8.6439	0.9906	-15.7948	-30.1234	-23.5806	-39.8804	-29.8011	-16.8157	-17.9648	-15.4416	39.8514	77.6671
56.0012	6.0347	3.0391	14.0442	23.2214	9.7923	-13.3958	-10.9573	-14.8169	0.8779	-15.4330	3.4026	7.3935	-8.6986	3.7518	12.0373	18.3182
64.0014	16.9173	3.4529	8.7897	11.9246	11.7910	7.9132	7.1330	3.7513	-12.8519	-11.2996	3.2965	8.0540	-10.9599	-3.9846	33.6395	61.6517
72.0016	6.7104	11.9929	16.3396	10.7062	33.6020	13.6488	-17.2788	-22.1691	5.9410	-3.5715	11.9739	15.0341	-13.1358	19.0331	15.2915	37.6273
80.0018	3.6760	-8.4282	-8.7999	-15.7167	6.0271	-16.4751	10.1606	6.8823	-3.0222	-13.5977	-6.9213	-13.4141	-1.5786	9.2323	15.0570	25.1597
88.0020	17.0518	-3.0510	6.0609	-8.1857	8.7734	8.8762	-0.3688	-13.8900	-20.9376	-22.1958	-14.7854	-3.0808	-15.8261	-17.2602	39.0440	74.8332
96.0021	5.2305	16.7638	31.9099	41.2360	37.8422	1.2579	-6.0432	-7.9839	11.5857	5.6289	23.6311	32.9815	-10.9188	10.7951	7.7720	21.3385
104.0023	9.1325	6.3008	15.9403	21.1509	18.9157	-6.9362	5.8418	14.4977	3.0005	0.5407	14.6379	15.2488	-6.1801	11.4608	16.1612	42.1977
112.0025	5.8986	1.9506	-2.7919	-24.2539	6.4623	24.1865	-15.9022	-14.7210	-9.3277	3.4811	-1.0023	-4.0841	-7.7730	-5.6029	8.7640	42.1032
120.0027	-1.7119	2.2412	-3.7569	-5.0021	9.4261	8.7994	2.4155	7.8301	-1.0333	10.4427	3.5470	2.7720	-2.0499	0.0873	-7.1169	15.3576
128.0028	5.9203	14.2058	28.5044	36.5669	30.8786	5.1271	-5.1131	3.3970	4.4644	6.7172	13.3789	30.4521	-13.4209	4.1412	7.1045	46.5006
136.0030	-2.5605	11.9699	22.5869	14.1723	28.6154	-2.9009	-14.8855	-7.1811	16.9695	19.4170	27.8684	20.5357	-4.0944	11.7702	-14.1212	8.0006
144.0032	-0.8845	-21.8048	-22.2146	-36.1843	-12.4669	-43.0372	5.0125	0.5588	-8.4455	-17.3627	-8.9251	-35.9436	0.8429	-8.7783	-5.9900	23.3463
152.0034	2.0684	-28.1982	-19.9953	-36.0403	-17.5193	-41.6410	-7.6936	-30.8952	-30.0964	-41.3170	-40.5836	-41.2053	-13.1556	-47.8690	5.1390	43.8558
160.0035	-0.2513	-29.8648	-29.2326	-36.7474	-25.6618	-39.0233	6.4758	-19.0076	-31.9051	-35.4207	-38.2958	-43.8627	-7.4137	-52.6855	-2.9108	26.5193
168.0037	6.8347	-29.8342	-37.6524	-36.7849	-28.9689	-27.4823	7.8356	-21.4637	-37.3839	-50.6601	-44.0740	-51.1617	-12.9224	-37.4795	10.2399	59.3885
176.0039	0.2385	-0.7887	6.1982	6.4646	9.9507	2.9435	-9.2702	-30.8629	-8.3681	-18.3288	-16.7358	-0.8449	-16.5409	-15.3031	-3.8999	35.6917
184.0041	-1.5112	8.2012	21.1704	18.0990	24.9781	-1.6055	2.6531	-1.6949	10.2920	9.2883	12.8058	18.2673	-7.5654	3.6287	-10.8195	23.6659
192.0043	-1.8536	13.6396	24.9110	18.2736	32.3240	8.3988	-7.8467	-6.5857	14.9173	14.6132	17.4541	23.9568	-8.5572	13.3465	-9.9361	23.4139
200.0044	-6.7185	17.2848	32.9440	38.3219	23.8847	4.7153	-8.0495	5.1510	22.3448	21.6685	18.0012	34.4285	-3.4858	16.2138	-19.7799	-3.3851
208.0046	2.0476	-1.7261	7.4241	18.4179	-15.0240	-19.8298	-6.4194	6.3895	0.7874	-3.1899	6.1529	0.1205	-1.5338	-2.5684	-10.4256	17.9056
216.0048	2.2093	12.1876	16.8787	15.9767	-2.5100	15.8445	-16.5888	-4.3502	8.0143	20.0513	25.6883	16.0665	-0.5387	2.1612	-15.2312	8.1338
