Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-40.8435	-33.9881	83.8346	-109.7160	-26.3889	-13.3473	60.2201	-8.8463	-74.0980	-58.6027	-71.7965	-79.4155	27.8113	-45.2421	76.7098	46.5013
8.0001	11.7172	20.3895	13.1865	-0.8170	8.7560	49.2639	9.0281	38.0353	7.1073	7.9515	9.2398	5.8136	-4.6956	18.5907	-0.1634	8.9954
16.0001	2.4635	0.1844	2.5553	-9.4421	-1.7127	15.3142	-4.6539	5.8434	0.6083	-0.1964	4.7497	5.3434	3.4197	0.4417	6.0468	12.2361
24.0002	-5.0516	-5.6610	4.2371	-11.5559	-6.2435	13.3886	6.5341	5.1734	-13.4420	-11.3230	-11.5625	-7.5531	5.1786	-5.5858	17.3869	13.5127
32.0003	3.6210	6.6882	-2.3994	4.8183	7.0932	34.4827	15.7006	18.8805	-4.8257	-2.6979	-3.3507	1.0819	0.6853	8.1867	18.3495	12.5322
40.0003	4.9536	6.7363	-11.1662	2.5446	-0.1591	33.4846	8.6248	14.5308	-0.2349	-0.1599	2.0300	3.7400	-2.3658	7.8811	1.3582	4.2475
48.0004	-2.6960	-4.7399	-4.3304	-11.1715	-15.9636	21.5152	6.6057	9.7079	-10.0828	-10.3020	-6.4289	-5.5870	1.0061	-4.4308	-0.3525	4.8985
56.0004	1.3396	-4.9262	-6.8334	4.5346	-1.7101	19.9929	1.7027	4.9277	-4.9286	-5.8102	-0.2559	7.8303	4.8911	-1.3164	7.9497	14.9288
64.0005	9.8882	8.5285	-1.9108	5.7276	16.2164	38.8537	4.0081	12.5100	4.0797	3.9700	8.5726	16.8170	3.3240	11.7842	4.6171	20.9946
72.0006	3.0840	1.5474	-8.1391	-17.1469	-0.9786	27.0372	-2.9137	-7.2242	-1.6043	-1.7022	2.7468	5.8535	2.2020	1.7722	-2.6114	10.2759
80.0006	-5.3839	-7.4698	-8.0218	-16.0499	-16.9827	14.8406	-1.8653	-15.1064	-12.6112	-11.7706	-9.0736	-7.4727	2.5070	-9.2712	-2.4997	3.1938
88.0007	-0.1117	1.6538	-0.3634	-8.4121	-4.0385	28.8030	12.5179	21.1658	-7.6697	-6.5933	-4.5069	-4.2314	2.8568	1.7150	6.1634	15.0388
96.0008	3.1208	0.7024	-1.3022	-7.9241	8.2816	5.2522	5.9658	17.9688	4.5575	3.0394	7.0915	6.9790	4.6662	3.7710	2.7524	16.2107
104.0008	9.3818	8.4541	19.9272	15.7892	30.2218	10.7548	12.8236	17.0788	9.2806	9.3984	13.1486	14.6392	8.2164	10.5942	10.0169	27.7801
112.0009	8.8000	5.8603	24.3352	10.6866	31.2624	21.5286	16.0428	26.9536	2.4071	3.3604	5.2362	16.4964	8.6130	11.6787	22.3231	32.1621
120.0010	-8.8209	-15.8693	13.7651	-28.3481	-5.8555	-20.6921	-6.0594	-2.4006	-12.5713	-12.3035	-14.7841	-3.6183	5.3741	-11.4735	11.5713	5.7002
