Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
224.0011	3.0720	3.0804	1.8541	5.1316	0.8731	3.0429	2.1545	4.1498	5.8212	5.1178	2.0947	6.4354	0.7317	3.2573	0.8469	1.5901
232.0012	3.3004	3.3910	2.2462	5.2037	1.4673	3.4235	2.4601	4.5972	0.6919	5.4341	2.4921	6.8130	1.1712	3.8144	0.9681	1.8480
240.0012	1.9848	2.1445	0.6117	4.3364	-0.3333	2.7486	0.6057	3.0172	0.2570	4.1931	0.8628	4.9199	-0.1831	2.9504	0.2497	1.1258
248.0012	2.7879	3.7401	1.0976	5.5518	0.2784	4.0657	1.3213	4.3367	5.2355	6.1352	1.4706	7.0079	0.0924	4.2313	0.2669	1.7390
256.0013	3.4786	4.3133	1.8197	6.2086	1.0501	4.7855	2.2367	5.5473	5.3887	6.9017	2.3387	8.1423	1.0840	5.0102	0.9773	2.2601
264.0013	4.8751	6.6622	2.7205	8.0236	1.8631	6.8384	3.6482	8.0287	3.4408	9.7710	3.7544	11.6626	2.0979	6.7931	1.7460	3.3962
272.0014	4.4522	6.3937	2.3688	7.4697	1.6034	6.4620	3.0510	7.3206	1.8802	9.2920	3.2931	11.0135	1.5790	6.4588	1.2759	3.1662
280.0014	3.6213	5.4036	1.3683	6.9481	0.4787	5.9300	1.9078	6.2908	4.2403	8.3435	2.2095	9.6511	0.6853	5.8895	0.8083	2.6685
288.0014	4.2700	6.7999	1.8820	7.7116	1.0928	7.0223	2.6586	7.4153	5.9123	9.8929	2.8797	11.2710	1.0284	6.9010	0.8846	3.1932
296.0015	3.9666	6.3324	1.7787	7.1644	1.1974	6.6837	2.5193	7.0137	3.4909	9.2238	2.7800	10.4400	1.3374	6.5689	1.0360	3.0208
304.0015	4.8915	7.7461	2.4579	8.3339	1.8775	7.8811	3.4275	8.4684	4.5517	10.9394	3.7751	12.4853	2.2498	7.5826	1.6668	3.6598
312.0016	4.7610	7.8995	2.4359	7.9424	1.8632	7.8015	3.3604	8.2833	4.7209	10.8702	3.6973	12.3618	1.8819	7.4993	1.3304	3.6457
