Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	20.5425	15.0153	33.9922	27.8613	11.2770	7.4295	22.7403	24.2800	22.9250	6.8052	19.1840	-44.0323	-20.6624	25.8958	24.8300	25.4259
8.0001	-5.6572	-1.8902	16.2302	-0.7712	-13.0254	-8.4036	-23.7658	-26.1577	-13.0390	-14.6982	-7.7075	18.4107	6.5412	-19.6864	-14.1539	-6.2337
16.0002	0.9551	-4.8802	18.7511	-9.2235	-12.3280	3.8929	-25.9947	3.0246	-11.3343	-3.8021	-3.6033	2.3534	3.6574	-16.0679	-13.9675	-5.6724
24.0004	0.8706	2.4459	21.8226	10.2841	-3.4048	1.1452	1.4359	25.4042	-3.3685	-1.3238	0.4856	-5.7994	-2.7944	3.5895	-4.4235	8.4202
32.0005	-5.6925	2.5644	18.6449	0.0439	3.3487	-1.0982	18.8842	12.1386	-8.6105	-11.1691	1.4193	29.7628	9.3220	-0.9181	2.3177	10.6996
40.0006	-0.3811	0.0743	24.3758	1.0437	6.5413	5.2086	15.3784	17.0771	-5.5050	-12.2057	-1.5401	-10.2884	-2.7686	-2.0587	3.2278	6.3115
48.0007	7.9632	12.2243	26.6252	11.3081	7.9881	6.7469	0.3573	3.5626	4.2767	-6.3215	6.8805	13.6278	0.8657	5.2875	6.8396	6.6893
56.0008	5.8299	3.0698	17.1106	-8.2553	7.4595	7.2812	-13.9366	-16.3703	6.9258	-3.1115	10.4190	6.8904	1.0148	2.0665	3.2941	-1.4361
64.0009	8.5341	4.3022	14.4659	1.8027	6.2556	4.2064	-12.4285	0.2156	8.7555	-6.7959	6.9479	-13.8668	-4.2712	0.0955	-6.8342	-8.7738
72.0011	9.1148	8.0486	13.5698	-5.5215	7.6069	2.8497	-12.2869	0.2424	8.3505	-9.2069	8.4104	19.2543	6.5662	6.7954	-2.5844	-4.4681
80.0012	-4.6876	-5.5153	8.4749	-18.4299	7.4036	-4.9681	-14.4649	-21.2874	5.8609	-14.7345	2.0259	-6.1561	-0.6494	6.7131	-0.7817	-7.6589
88.0013	-10.3354	-5.8264	6.1866	-10.7959	6.7668	-11.6947	8.3583	-4.0361	-0.9161	-23.8419	-4.1208	-3.8657	2.2341	-4.2870	-3.7375	-14.1643
96.0014	-9.0419	-8.3857	8.4210	-15.3671	6.4377	-4.4079	20.4154	7.7469	-1.8239	-18.4160	-3.4378	-13.4135	-0.6234	-0.2902	7.7611	-6.8039
104.0015	-12.5692	-9.1987	8.4936	-10.2629	1.7616	-8.1799	2.1491	-20.1776	-0.4103	-17.8227	-8.2413	-25.0999	-7.5836	2.1268	10.4649	-7.2297
112.0016	-9.7317	-8.4690	4.9726	-16.1310	-19.1035	-8.8584	-25.3535	-25.0328	-8.7437	-22.8030	-14.7385	-1.2071	2.9036	-10.8247	-2.1367	-18.9491
120.0018	0.5629	-6.3713	13.2605	-5.7595	-34.2734	6.9528	-42.9247	-12.1780	-5.2951	-11.1215	-14.3428	-26.0848	-7.7199	3.8487	-12.4396	-14.3109
128.0019	8.6082	7.7337	27.4935	14.6239	-2.2806	12.8049	0.7902	12.2048	4.8865	-1.1100	-6.1574	-4.2603	-6.0858	32.3468	-6.3407	4.4917
136.0020	2.5237	4.5255	27.3986	3.5167	15.4596	6.4739	36.8612	46.3579	3.7124	1.8211	-0.0436	7.4460	0.2370	37.8098	11.2165	20.1606
144.0021	-8.7216	-3.9416	17.8096	3.1280	-12.5572	-2.6619	-4.9555	19.5722	-2.7479	-3.0762	-6.0509	-13.3553	-6.4959	23.4774	-0.1539	12.3825
152.0022	-8.8568	-6.6867	14.0252	-5.4334	-7.6099	-3.1578	-6.7249	-3.1444	-8.8491	-12.6945	-12.0892	2.2725	1.8076	4.1819	-14.9565	-7.4673
160.0023	-7.5428	-6.3081	17.1595	-3.5718	6.0087	1.5119	18.8999	25.1378	-4.6603	-6.7197	-6.2437	-16.2663	-4.0006	7.9614	1.5237	0.6112
168.0025	-7.6538	1.2133	14.1817	11.8620	-10.3822	-0.8442	-11.4250	7.3090	-2.9477	-3.5102	-4.6139	-7.4009	-6.0280	10.9867	-0.8807	6.3104
176.0026	-11.0741	-7.8077	9.6145	-5.8478	-13.2574	-8.0231	-32.3526	-16.7224	-9.3617	-8.8867	-11.2745	-4.0981	-0.9212	-4.4184	-12.8513	-6.8151
184.0027	-20.1042	-15.3534	9.1634	-12.9312	-10.7382	-22.3912	-40.9133	-18.2357	-10.3218	-12.8393	-15.2620	-24.2744	-5.7153	-7.7336	-7.2156	-6.4820
192.0028	-18.3273	-16.1532	4.3371	-18.0426	-6.5044	-25.9787	-34.2422	-38.1249	-17.1309	-25.2191	-26.5401	-9.7998	1.9944	-21.5590	-16.4135	-20.1530
200.0029	-7.2520	-13.9063	6.8141	-13.7273	3.2169	-12.9094	-0.9653	-21.4371	-14.2379	-21.5877	-25.9853	-21.0998	-0.2322	-22.9061	-14.5264	-26.5164
208.0030	-1.6823	2.0435	11.5570	4.8925	-4.2518	-7.2199	-10.7801	-2.2478	1.1406	-6.6279	-8.3754	-3.7027	-2.9019	12.2419	4.0879	0.6032
216.0032	-4.0825	-1.8003	5.4511	-5.1169	-10.0586	-5.9152	-21.8164	-12.3484	-3.7855	-13.9838	-14.2738	0.0260	0.0677	10.3403	-3.8081	-3.6071
224.0033	-6.9626	-6.0710	2.4381	0.5242	-9.3662	-5.8363	1.1418	2.8935	-7.1488	-15.0116	-17.2257	-20.6483	-4.6325	0.2687	-6.5467	-10.1016
