Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-24.1379	-5.8579	-5.5730	-4.7302	0.5031	4.2046	11.4114	3.8886	-7.1169	16.3938	-5.2758	-3.5467	13.8119	4.2909	40.1457	16.1508
8.0000	-8.6432	19.6654	18.4183	12.1001	7.7751	14.7847	-66.3394	9.6470	11.3279	12.0926	10.7217	6.3142	-12.3785	7.4026	-6.4974	-2.9841
16.0000	-1.8254	1.4915	4.6171	3.6510	4.4253	1.2485	34.6465	3.0025	-3.2323	9.2750	8.5441	7.2287	-1.6103	2.0360	0.6537	1.6187
24.0000	-0.6050	10.4626	8.4599	6.5283	1.0916	12.0593	-28.4839	4.6675	17.8647	9.8438	13.4451	12.2294	8.8642	6.9444	27.6120	14.9510
32.0000	8.1964	7.0355	4.4414	6.7937	10.7004	5.4981	-19.0161	3.6708	15.6966	4.2183	14.1353	15.0950	-4.9443	2.2084	-7.8206	-3.1951
40.0000	-3.2555	-4.1034	-10.3513	-2.9148	-13.1034	5.7278	-12.5243	-2.1169	7.7451	-0.5318	1.1733	9.7321	7.3849	-0.2339	11.7767	1.6803
48.0000	-6.9467	2.3071	-6.7580	-2.5370	-12.8821	15.7895	-43.0512	-1.3635	19.3232	-12.7799	-0.3051	6.9809	0.9270	-0.9464	-0.2384	-6.0500
56.0000	-5.3538	-1.6737	-6.2660	-3.6851	-5.0509	14.2677	-5.3736	-1.6522	16.3769	-18.1961	-1.2934	3.3162	-2.8055	-2.7534	-12.1826	-9.4956
64.0000	-8.2082	3.7832	0.7020	2.3443	-11.1415	19.7953	-65.4817	2.1127	27.6140	-7.6878	1.2789	7.3705	3.2525	4.8044	8.9594	4.5217
72.0000	-4.8814	-4.8762	1.6280	-0.3375	-1.7606	-3.5971	-57.6968	0.6543	22.4344	-14.9136	1.6531	2.3067	-6.7371	-0.9827	-9.8581	-7.7251
80.0000	9.6459	3.1655	3.4706	7.8674	9.3691	10.7405	-24.5678	4.3136	2.4644	21.5573	9.5861	11.6539	5.9701	5.9704	16.7578	10.2964
88.0000	-2.0218	3.8526	-1.4782	0.5980	-6.6380	4.5367	-26.0123	0.0458	-15.8988	14.4217	-1.3797	-0.9532	2.2748	0.2432	10.8126	-0.8467
96.0000	17.0134	8.9083	1.3871	7.8877	-2.9041	3.2782	-15.8947	0.6117	10.7003	9.8547	6.2265	18.9453	1.6817	3.3938	-0.9442	3.0247
104.0000	0.3141	-5.8515	-5.0906	1.0951	6.0566	1.3043	18.4001	2.4161	9.5811	10.5740	-2.2213	8.6782	11.2742	5.3366	20.0340	16.3270
112.0000	-10.1804	7.7882	-6.6186	-20.4401	13.4431	-17.5999	-37.5644	-8.1031	19.7447	-56.4515	13.1203	-24.0186	-7.3636	-18.5804	-10.8431	-26.1666
120.0000	-3.7378	14.3451	2.8633	-13.8430	4.0874	-29.3115	-30.9053	-7.2102	23.3422	-48.6724	18.9098	-13.5353	-6.0333	-14.8083	-4.6775	-18.0872
128.0000	-1.8857	14.1403	9.8327	-8.4513	1.9051	-8.5694	-39.5050	-5.2277	21.9035	-45.4478	15.7431	-14.2047	-8.8518	-11.5878	-10.9484	-18.6241
136.0000	1.2845	14.0826	18.3511	-8.7229	5.8808	-17.8921	-10.2676	-6.2391	9.0936	-47.3051	16.9672	-21.5451	-12.8386	-15.0259	-14.7386	-23.0705
144.0000	3.3930	14.9766	20.5543	-7.4670	4.6569	-23.8239	2.5830	-5.9683	10.5239	-43.9008	16.8379	-22.6528	-6.1487	-11.4732	-2.5708	-9.7462
152.0000	5.3371	14.1872	24.3833	-0.4460	15.3591	0.5973	1.7606	-0.5069	19.9870	-33.1883	18.9752	-16.9431	-2.4910	-3.6508	3.2021	1.5000
160.0000	2.0826	13.7046	18.1044	-1.0734	7.9232	-18.0157	13.6821	-0.7496	24.1162	-28.4125	25.0953	-6.7911	0.0746	-2.1805	7.4887	6.9252
168.0000	0.1776	16.8253	8.4627	-1.8337	3.3373	-24.9435	4.2317	-0.9114	33.2023	-28.6055	20.7780	-1.0713	0.7499	0.0817	1.5370	10.0558
176.0000	-2.0717	5.2074	9.9254	1.3968	7.8509	-7.5998	-5.6494	1.8215	31.5703	-26.1920	13.0652	-3.2984	-6.2490	2.1207	-14.6116	4.1263
184.0000	-14.0899	-23.3311	0.2558	-2.9545	-14.6136	-14.4851	4.7986	-0.9220	22.4866	-24.4656	3.6025	-6.6536	-0.6571	3.7153	-8.0765	10.9755
192.0000	-19.7243	-40.8011	-12.6083	-4.7181	-15.6531	3.6960	18.7070	0.0475	24.9780	-18.3451	-6.8548	-7.9491	10.6147	9.8077	2.9689	26.3469
200.0000	-24.8827	-47.2499	-17.2548	-4.3655	-7.2758	12.9615	16.8076	2.8774	18.3165	-8.4135	-13.2246	-10.1620	9.4378	11.9130	0.3567	26.1081
208.0000	-31.3606	-52.7340	-22.3738	-6.1073	-17.7387	-5.6522	1.6629	1.8240	0.7096	1.2507	-21.5874	-12.8051	4.4834	10.4135	-6.0548	19.9177
216.0000	-23.8833	-47.2714	-15.8331	0.7252	-7.0150	3.4032	-2.1776	5.4829	-7.4996	17.3650	-23.0772	-8.6967	0.3355	12.7563	-10.4917	17.4921
224.0000	-16.6182	-30.6986	-10.0716	6.7946	-2.5773	11.8889	-1.5954	7.9709	-14.2170	33.1584	-18.1266	0.2474	-0.3639	14.3283	-6.5903	16.2447
232.0000	-8.9380	-18.7112	-19.8976	4.1878	-3.9273	17.6776	-0.2516	4.7475	-24.5713	36.5406	-16.6997	1.4039	2.4380	11.2185	-7.7359	11.6680
240.0000	-1.5773	-12.4102	-18.9970	3.1326	10.4957	31.8736	2.6991	4.3727	-26.7411	32.2293	-14.2104	-4.7254	2.5381	8.5610	-9.6498	7.5502
248.0000	-5.1253	0.4586	11.0130	2.9798	-5.5159	-5.0776	-4.0665	1.8539	-14.4159	13.0547	-9.8918	-1.0573	-2.1927	0.0166	9.9294	-2.5545
256.0000	1.3523	7.6925	12.8635	7.8259	1.8855	12.4914	-9.4001	4.3530	-11.5441	20.8076	-0.4522	4.1044	-0.0975	3.6239	12.6167	1.9752
264.0000	3.8617	-1.3897	-0.3194	0.7008	-7.0972	-4.9912	-1.2570	-1.3062	-19.9934	16.8713	-3.2347	2.0074	3.8815	-1.1444	13.2946	-0.0849
272.0000	-0.2604	-1.6701	-4.8999	1.0881	0.8455	-6.0634	10.5457	1.4377	-9.2518	17.5968	-8.2320	2.0948	6.3541	3.8854	12.2013	10.5617
280.0000	-5.0257	1.8375	-1.8590	7.2932	7.1532	23.8649	-2.7222	7.0698	2.9392	21.7374	-5.4750	5.0059	5.7108	11.6186	8.7203	17.3222
288.0000	-5.9469	-1.3857	-4.8084	5.5258	0.7470	13.0722	6.2167	5.2605	-1.7685	20.6938	-4.9895	4.4809	5.1092	10.4027	5.6777	16.5522
296.0000	-1.9862	-2.8610	-5.9164	5.6566	8.7731	7.8131	20.1716	5.9803	5.6313	22.3144	-0.4164	9.2541	9.7642	11.4275	14.0945	23.2649
304.0000	1.3771	-6.4916	-12.0908	2.4207	-1.6379	10.6769	4.2122	1.9120	2.6803	16.7552	-1.9400	7.7586	12.0862	8.3889	13.9174	19.2204
