Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-8.9683	-10.7462	-11.6098	13.0834	13.6891	-0.5121	9.5157	0.4657	47.8397	-8.8793	2.0853	-7.6105	-2.4494	-4.7293	-14.2961	6.5123
8.0000	-18.8366	1.8750	-2.1300	7.3302	1.8089	-0.9610	16.8443	10.7036	30.6533	-20.5763	-0.3071	-24.5166	-2.2910	8.0176	-0.8715	12.6097
16.0000	-14.9098	8.7307	0.5896	0.1438	-2.5288	-1.3664	6.8900	-18.9509	39.7228	-11.0713	9.2318	-15.7222	0.7249	5.4975	1.5040	2.5671
24.0000	-15.7009	-0.9926	-2.1789	-4.8498	0.1388	-0.9306	3.3441	-14.3501	45.0530	-4.9432	11.4721	-10.0569	3.5410	3.8059	4.2863	-2.1373
32.0000	-18.4296	-6.6969	1.1896	-4.9567	-9.1408	-4.5148	-13.2486	-4.9331	30.4064	-18.3671	-4.9375	-18.0122	-0.3723	2.2932	3.4637	2.4071
40.0000	-17.9327	-4.2514	1.7876	-6.4885	-15.5915	-7.8587	-35.7428	-35.0589	30.4689	-18.7309	-3.2890	-16.5232	-1.5729	-5.1982	-0.8792	-2.8762
48.0000	-10.4255	4.8220	4.6058	-5.2236	-11.6066	-4.7855	-17.4810	-26.4470	35.9291	-11.3744	-1.3237	-9.3005	-0.0194	-1.7135	2.0342	-1.6858
56.0000	-6.2134	10.0900	5.4943	-0.6181	-8.9282	-1.4208	-2.5048	17.4358	28.2259	-11.1009	-1.9153	-12.9040	-0.4451	6.9231	2.9930	6.2611
64.0000	-12.5550	4.8267	0.6227	-0.8570	-6.5686	-4.9278	-6.4241	11.5215	20.3167	-12.7808	12.4155	-17.8306	0.3790	-0.2954	-0.1626	4.1563
72.0000	-10.4731	10.6447	1.5268	0.5958	-13.7509	-9.9938	-25.2718	-28.1513	2.8445	-12.4608	14.7275	-20.8629	-3.1694	-10.2322	-4.8304	1.2063
80.0000	-11.8552	13.0048	0.7665	2.9687	-16.7445	-8.8430	-36.0164	-46.0627	-11.6140	-9.3474	11.5903	-24.4244	-5.7357	-7.1585	-9.1323	0.3923
88.0000	-20.4585	6.0180	3.4006	1.0323	-6.3535	-7.2946	7.2345	3.3056	-20.7049	-11.9774	17.0354	-24.6819	-0.8657	-1.6589	-3.6376	6.6054
96.0000	-20.4407	6.6229	8.6756	1.6519	-6.2238	-10.0212	28.9970	32.1158	-45.0940	-14.8647	14.3363	-29.1152	-1.2896	-3.1419	1.3688	14.3251
104.0000	-28.0005	-2.4704	-0.3016	0.4464	-6.2991	-9.2483	3.8412	-18.8535	-53.4756	-9.3777	10.3260	-33.3617	-3.2447	-4.8385	4.1478	8.4580
112.0000	-28.4457	-7.8435	-5.2901	-1.0498	-1.3916	-5.1703	-1.1494	-24.9661	-49.7850	-9.8358	8.0032	-27.2373	-1.6223	-2.0528	7.6217	5.1236
120.0000	-21.0346	-2.9236	-2.1961	0.7678	-2.5624	-3.7040	0.8406	-18.7917	-55.1284	-13.7653	2.8881	-22.5339	-2.6738	-0.0790	5.5477	6.0344
128.0000	-28.8032	-13.9550	-4.6019	-4.4324	-1.3119	-4.8219	-4.8533	-48.2005	-45.6916	-9.8686	-0.2450	-19.9000	-1.1701	-4.0209	8.5332	0.2724
136.0000	-20.5985	-14.2156	0.1032	-5.5115	-4.5508	-5.9269	-10.7201	-8.8873	-41.3181	-6.2606	-7.2013	-11.6736	-0.4480	-7.4205	7.4537	2.5766
144.0000	-4.3644	-0.6463	7.4227	-0.9102	-8.3942	-3.0826	-9.2613	44.6773	-43.7835	-2.7389	-12.7787	-4.0083	-1.3813	-1.9428	2.0169	8.4964
152.0000	-4.9220	-3.5414	5.7507	-7.2087	-4.1022	1.0445	-4.6257	37.2044	-33.6916	1.3965	-10.7500	4.5705	2.8769	2.5884	10.5638	2.7006
160.0000	-1.1911	-7.4206	3.4131	-9.6970	-3.2032	3.1052	-14.9158	14.6874	-37.9253	-0.2077	-13.3976	12.9338	3.2833	1.9723	10.5778	-3.9774
168.0000	1.6174	-6.9570	5.5705	-5.9127	-5.2257	3.2083	-15.5123	-11.6305	-47.4544	-0.8602	-23.7962	13.5621	-0.5880	2.4980	3.2278	-4.6121
176.0000	2.8904	-6.4868	10.5094	-8.2075	-10.3930	-0.2176	-11.5457	-35.6457	-55.1592	2.9542	-32.3139	11.3092	-2.6122	-0.9515	7.9313	-4.5943
184.0000	5.7707	-8.1711	8.1348	-4.4167	-9.9562	-0.8267	-14.9883	-19.4834	-66.4106	4.3457	-31.8255	7.6037	-4.5502	-2.0206	4.5674	-1.4389
192.0000	2.0955	-20.1235	0.7830	1.8487	-3.0459	0.6496	-13.4636	22.6880	-59.5488	-1.2668	-27.9105	1.5028	-5.2438	1.4069	-6.5750	3.0087
200.0000	5.8252	-22.0985	4.1858	-0.5277	-8.5067	-3.5666	-17.1761	19.5949	-53.4018	-8.7851	-27.6772	0.6206	-6.1361	-3.2163	-9.6892	0.8547
208.0000	5.0791	-21.2330	10.5746	-6.7577	-9.0349	-5.3889	3.3646	13.3836	-51.4529	-7.7924	-26.5803	3.6647	-3.4535	-4.0263	-1.9482	-0.8179
216.0000	-2.9675	-31.4130	9.8885	-11.6317	-1.4563	-2.8961	28.5432	53.0759	-46.5525	-5.3175	-27.8688	2.7696	1.1963	2.3307	10.8163	3.5726
