Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
0.0000	-35.2348	-35.2852	-36.2679	-49.7020	-24.9523	-19.5403	-18.2209	-9.1807	-29.2175	-24.6886	-39.8563	-17.3941	-1.0908	-26.9080	-18.5350	-8.8571
8.0000	-26.4831	-30.8113	-22.8778	-42.1129	-21.9411	-30.0533	1.6044	14.7476	-28.5502	-24.1107	-33.1754	-8.9342	-1.5178	-25.2015	-17.6537	-1.0827
16.0000	2.7943	8.0789	1.9280	-4.8425	5.6405	2.6232	16.6808	19.6645	7.4745	6.5746	0.7901	5.6772	1.6974	1.3643	-15.4787	7.2064
24.0000	-2.0566	4.8806	-4.1104	-2.8567	3.7349	9.4518	6.0322	12.8693	7.7486	6.6007	-2.5664	1.7625	0.8147	1.0304	-17.7491	-0.3996
32.0000	-5.3260	-6.5579	0.2514	-17.1654	0.2672	-8.2729	9.0882	13.4159	-10.4972	-7.2504	-8.7510	-2.1955	-0.6780	-4.5141	-11.0493	4.5059
40.0000	12.4115	13.8880	-0.8586	-8.6979	-5.2458	-17.2299	30.1249	30.5505	13.9258	8.6007	7.2353	21.3262	13.0964	-6.0808	6.4879	26.3457
48.0000	17.2027	24.4602	4.6083	12.1611	6.7703	5.7909	32.3797	34.7459	31.1221	25.6729	10.2150	23.3810	15.1830	5.1976	6.0831	25.8596
56.0000	4.2490	9.4758	17.8305	8.4344	26.0672	27.8319	3.6755	-4.0050	6.3919	13.4089	-0.5397	-7.8157	-0.6958	18.1099	-7.9875	7.3767
64.0000	-3.2315	-4.3054	-0.5609	-8.4471	-0.1342	-2.7121	-4.2463	-5.6238	-8.0228	-4.7705	-6.1042	-4.8967	4.1867	-1.2582	1.2531	13.7859
72.0000	17.1804	15.3279	2.4644	9.5005	-11.1291	-17.6519	13.0891	21.2388	20.4172	13.4349	12.2477	22.8163	15.3704	-4.2049	14.8350	27.4556
80.0000	24.4658	23.7463	17.7486	13.8809	4.9192	-3.2748	13.4597	13.5138	27.1859	22.9599	19.0115	20.4554	9.7857	7.8190	11.9060	18.0037
88.0000	13.9748	13.6146	14.5995	1.0888	14.8116	4.4650	25.9658	18.0841	9.1515	10.3283	9.0977	11.0243	6.5666	8.7001	14.7397	13.8981
96.0000	24.6406	27.9705	21.5669	21.5307	22.8287	18.5539	29.9633	27.4508	23.5887	21.6509	22.1743	18.2864	10.7154	18.3273	16.0678	19.8010
104.0000	11.4719	12.4052	5.2508	12.4155	5.4139	11.0586	-1.1564	9.3666	10.0316	7.6447	12.6645	8.4295	10.4996	7.7699	10.4386	13.2161
112.0000	-7.5748	-10.2864	-10.8764	-11.5400	-6.8066	-7.2116	-0.6408	0.9198	-16.4893	-15.8059	-5.3199	-3.1930	4.2572	-7.1500	10.1607	6.4895
120.0000	11.1716	11.9743	2.2649	3.3377	-0.0609	-5.6592	18.5931	14.6112	11.6813	7.6918	9.7226	14.0370	7.7048	0.1368	11.7269	14.1513
128.0000	16.2708	16.3818	6.0567	8.4933	-0.1208	-4.5777	18.6632	23.1438	21.0165	16.5739	10.6869	20.0157	12.6913	1.7390	14.7248	18.9581
136.0000	2.2069	0.6699	0.2886	2.0064	-1.9553	-6.8751	9.8350	6.0516	-0.8641	-1.9828	2.2992	4.0572	1.1320	-1.9230	7.2522	4.8369
144.0000	-8.4959	-6.8221	-13.4504	-0.6164	-11.8635	-6.3540	-11.1999	-14.8346	-5.0750	-7.7429	-3.7356	-5.2260	-3.3285	-7.6361	-5.1374	-4.4391
152.0000	-13.6013	-14.9606	-18.1671	-4.8981	-20.4118	-17.6010	-13.2412	-15.7105	-10.7105	-12.5308	-11.6155	-6.5821	-2.4916	-14.4963	-2.1169	-1.1484
160.0000	-27.2277	-33.4518	-33.3367	-22.3415	-38.8734	-43.7425	-14.0940	-21.3280	-32.9979	-35.6595	-21.1765	-12.3937	-8.8819	-31.2851	-3.4565	-7.5925
168.0000	-49.8597	-52.3559	-60.7870	-42.1794	-51.3249	-40.4824	-35.2836	-36.8589	-48.4618	-49.4396	-42.6483	-26.3252	-6.1873	-43.0469	-9.7086	-11.1580
176.0000	-33.4469	-34.9431	-32.1487	-17.1015	-25.9260	-20.2997	-21.6166	-31.8316	-32.5525	-29.8362	-30.4280	-23.4046	-8.2996	-22.3550	-6.4143	-6.2377
184.0000	-10.3002	-12.2529	-12.2597	4.4049	-19.6802	-25.5590	-3.5045	-19.7160	-13.7547	-17.7486	-2.1663	-6.9195	-12.4152	-13.5907	-6.5629	-6.5764
192.0000	-15.2212	-8.7753	-28.0463	-2.2214	-16.8745	-5.1908	-6.3385	-16.4729	-6.2638	-11.9480	-6.5066	-5.7961	-2.9827	-12.7162	-5.0038	-5.2705
200.0000	-5.6890	-1.2464	-2.9336	11.9202	9.2896	15.3254	9.8284	-1.2206	-2.4781	-0.6879	-3.9865	-6.0861	-1.7989	5.2907	4.5613	0.7761
208.0000	9.7753	6.2863	18.5112	24.4491	13.7067	3.6527	17.4766	7.4212	-5.6886	-4.2526	14.0642	0.3577	-3.7536	11.4349	11.6383	8.7732
